treeID,species,genus,dataset,data_type,tree_H,filename,fractal_dimension
8450,Quercus_faginea,Quercus,Owen_2021,TLS,3.996,/train_data/08450.laz,0.6766816692459424
8451,Quercus_faginea,Quercus,Owen_2021,TLS,5.323,/train_data/08451.laz,0.8119423367850264
8452,Quercus_faginea,Quercus,Owen_2021,TLS,3.431,/train_data/08452.laz,0.6416660576185567
8453,Quercus_faginea,Quercus,Owen_2021,TLS,6.262,/train_data/08453.laz,0.8378851919669785
8454,Quercus_faginea,Quercus,Owen_2021,TLS,4.739,/train_data/08454.laz,0.7898373126251884
8455,Quercus_faginea,Quercus,Owen_2021,TLS,5.871,/train_data/08455.laz,0.8623747153381917
8456,Quercus_faginea,Quercus,Owen_2021,TLS,7.405,/train_data/08456.laz,0.918677285957108
8457,Quercus_faginea,Quercus,Owen_2021,TLS,3.899,/train_data/08457.laz,0.7033142611343115
8458,Quercus_faginea,Quercus,Owen_2021,TLS,6.818,/train_data/08458.laz,0.923197529928189
8459,Quercus_faginea,Quercus,Owen_2021,TLS,5.565,/train_data/08459.laz,0.8620852680353499
8460,Quercus_faginea,Quercus,Owen_2021,TLS,3.93,/train_data/08460.laz,0.7418842667857969
8461,Quercus_faginea,Quercus,Owen_2021,TLS,6.508,/train_data/08461.laz,0.890277440795993
8462,Quercus_faginea,Quercus,Owen_2021,TLS,6.466,/train_data/08462.laz,0.8783421660101832
8463,Quercus_faginea,Quercus,Owen_2021,TLS,3.771,/train_data/08463.laz,0.7126740922318412
8464,Quercus_faginea,Quercus,Owen_2021,TLS,5.221,/train_data/08464.laz,0.8185527675557972
8465,Quercus_faginea,Quercus,Owen_2021,TLS,6.656,/train_data/08465.laz,0.8974055152367438
8466,Quercus_faginea,Quercus,Owen_2021,TLS,6.567,/train_data/08466.laz,0.8986115623536299
8467,Quercus_faginea,Quercus,Owen_2021,TLS,7.866,/train_data/08467.laz,0.9366026428449392
8468,Quercus_faginea,Quercus,Owen_2021,TLS,6.923,/train_data/08468.laz,0.8982204105531149
8469,Quercus_faginea,Quercus,Owen_2021,TLS,7.68,/train_data/08469.laz,0.9217875707082644
8471,Quercus_faginea,Quercus,Owen_2021,TLS,5.172,/train_data/08471.laz,0.7895535399000156
8472,Quercus_faginea,Quercus,Owen_2021,TLS,3.928,/train_data/08472.laz,0.703935816967767
8473,Quercus_faginea,Quercus,Owen_2021,TLS,4.801,/train_data/08473.laz,0.7775255706609001
8474,Quercus_faginea,Quercus,Owen_2021,TLS,5.166,/train_data/08474.laz,0.7981991424720709
8475,Quercus_faginea,Quercus,Owen_2021,TLS,3.941,/train_data/08475.laz,0.6935910852146789
8476,Quercus_faginea,Quercus,Owen_2021,TLS,5.103,/train_data/08476.laz,0.8073766068161017
8477,Quercus_faginea,Quercus,Owen_2021,TLS,7.423,/train_data/08477.laz,0.9099961239427421
8478,Quercus_faginea,Quercus,Owen_2021,TLS,5.612,/train_data/08478.laz,0.8398037099610004
8479,Quercus_faginea,Quercus,Owen_2021,TLS,7.184,/train_data/08479.laz,0.9149803813929588
8480,Quercus_faginea,Quercus,Owen_2021,TLS,5.136,/train_data/08480.laz,0.7843045407022338
8481,Quercus_faginea,Quercus,Owen_2021,TLS,3.341,/train_data/08481.laz,0.6474992138343385
8482,Quercus_faginea,Quercus,Owen_2021,TLS,4.634,/train_data/08482.laz,0.7491268076545848
8483,Quercus_faginea,Quercus,Owen_2021,TLS,6.3,/train_data/08483.laz,0.7990734187994681
8484,Quercus_faginea,Quercus,Owen_2021,TLS,5.389,/train_data/08484.laz,0.8449170557740616
8485,Quercus_faginea,Quercus,Owen_2021,TLS,6.678,/train_data/08485.laz,0.8684327668550009
8486,Quercus_faginea,Quercus,Owen_2021,TLS,6.258,/train_data/08486.laz,0.8375154678865242
8487,Quercus_faginea,Quercus,Owen_2021,TLS,5.085,/train_data/08487.laz,0.778723883291794
8488,Quercus_faginea,Quercus,Owen_2021,TLS,7.363,/train_data/08488.laz,0.9325886049911821
8489,Quercus_faginea,Quercus,Owen_2021,TLS,8.884,/train_data/08489.laz,0.9896129982231529
8490,Quercus_faginea,Quercus,Owen_2021,TLS,6.657,/train_data/08490.laz,0.8806459006498687
8492,Quercus_faginea,Quercus,Owen_2021,TLS,8.076,/train_data/08492.laz,0.9841816746974985
8493,Quercus_faginea,Quercus,Owen_2021,TLS,6.473,/train_data/08493.laz,0.8577295310946843
8494,Quercus_faginea,Quercus,Owen_2021,TLS,3.381,/train_data/08494.laz,0.6584198643687712
8497,Quercus_faginea,Quercus,Owen_2021,TLS,4.28,/train_data/08497.laz,0.7278734596921673
8498,Quercus_faginea,Quercus,Owen_2021,TLS,3.793,/train_data/08498.laz,0.7050016916746566
8499,Quercus_faginea,Quercus,Owen_2021,TLS,4.937,/train_data/08499.laz,0.7920138307522346
8500,Quercus_faginea,Quercus,Owen_2021,TLS,4.479,/train_data/08500.laz,0.749871290347765
8501,Quercus_faginea,Quercus,Owen_2021,TLS,3.669,/train_data/08501.laz,0.641839283695121
8502,Quercus_faginea,Quercus,Owen_2021,TLS,4.494,/train_data/08502.laz,0.7656342904645965
8503,Quercus_faginea,Quercus,Owen_2021,TLS,3.741,/train_data/08503.laz,0.6725482318838565
8504,Quercus_faginea,Quercus,Owen_2021,TLS,3.451,/train_data/08504.laz,0.6459613537861681
8505,Quercus_faginea,Quercus,Owen_2021,TLS,4.081,/train_data/08505.laz,0.7168854433141488
8506,Quercus_faginea,Quercus,Owen_2021,TLS,4.001,/train_data/08506.laz,0.7091348849601216
8507,Quercus_faginea,Quercus,Owen_2021,TLS,4.213,/train_data/08507.laz,0.6856798965461001
8509,Quercus_faginea,Quercus,Owen_2021,TLS,3.415,/train_data/08509.laz,0.6279243015539454
8510,Quercus_faginea,Quercus,Owen_2021,TLS,4.825,/train_data/08510.laz,0.7706852590225082
8511,Quercus_faginea,Quercus,Owen_2021,TLS,4.555,/train_data/08511.laz,0.7467744575794321
8512,Quercus_faginea,Quercus,Owen_2021,TLS,4.059,/train_data/08512.laz,0.6841499591067889
8513,Quercus_faginea,Quercus,Owen_2021,TLS,3.355,/train_data/08513.laz,0.5532870002924792
8514,Quercus_faginea,Quercus,Owen_2021,TLS,3.736,/train_data/08514.laz,0.6640875478241121
8516,Quercus_faginea,Quercus,Owen_2021,TLS,3.749,/train_data/08516.laz,0.6046836354521357
8517,Quercus_faginea,Quercus,Owen_2021,TLS,3.809,/train_data/08517.laz,0.6749984246960372
8518,Quercus_faginea,Quercus,Owen_2021,TLS,4.876,/train_data/08518.laz,0.6783796269807086
8519,Quercus_faginea,Quercus,Owen_2021,TLS,4.364,/train_data/08519.laz,0.6951250797839326
8520,Quercus_faginea,Quercus,Owen_2021,TLS,3.784,/train_data/08520.laz,0.6884855859105538
8521,Quercus_faginea,Quercus,Owen_2021,TLS,2.91,/train_data/08521.laz,0.6216009461438369
8522,Quercus_faginea,Quercus,Owen_2021,TLS,3.913,/train_data/08522.laz,0.7053907015124513
8523,Quercus_faginea,Quercus,Owen_2021,TLS,4.165,/train_data/08523.laz,0.7140428299214937
8524,Quercus_faginea,Quercus,Owen_2021,TLS,5.105,/train_data/08524.laz,0.7814172412851481
8525,Quercus_faginea,Quercus,Owen_2021,TLS,3.429,/train_data/08525.laz,0.6933398676563316
8526,Quercus_faginea,Quercus,Owen_2021,TLS,3.278,/train_data/08526.laz,0.6924531506902561
8527,Quercus_faginea,Quercus,Owen_2021,TLS,3.644,/train_data/08527.laz,0.6798670399673317
8528,Quercus_faginea,Quercus,Owen_2021,TLS,3.181,/train_data/08528.laz,0.5821418864030272
8529,Quercus_faginea,Quercus,Owen_2021,TLS,4.269,/train_data/08529.laz,0.7548918530477842
8530,Quercus_faginea,Quercus,Owen_2021,TLS,4.743,/train_data/08530.laz,0.8334575625793194
8531,Quercus_faginea,Quercus,Owen_2021,TLS,4.74,/train_data/08531.laz,0.7720915574708705
8532,Quercus_faginea,Quercus,Owen_2021,TLS,4.373,/train_data/08532.laz,0.8197388724423305
8533,Quercus_faginea,Quercus,Owen_2021,TLS,3.49,/train_data/08533.laz,0.6365242861653776
8534,Quercus_faginea,Quercus,Owen_2021,TLS,3.4,/train_data/08534.laz,0.5994791788839745
8535,Quercus_faginea,Quercus,Owen_2021,TLS,4.348,/train_data/08535.laz,0.7684872136905876
8536,Quercus_faginea,Quercus,Owen_2021,TLS,4.857,/train_data/08536.laz,0.7941905572460635
8537,Quercus_faginea,Quercus,Owen_2021,TLS,4.6,/train_data/08537.laz,0.7532269567571594
8538,Quercus_faginea,Quercus,Owen_2021,TLS,4.658,/train_data/08538.laz,0.8088420202767164
8539,Quercus_faginea,Quercus,Owen_2021,TLS,4.726,/train_data/08539.laz,0.7644515125819978
8540,Quercus_faginea,Quercus,Owen_2021,TLS,5.204,/train_data/08540.laz,0.794459366360981
8541,Quercus_faginea,Quercus,Owen_2021,TLS,5.197,/train_data/08541.laz,0.6869030752177224
8542,Quercus_faginea,Quercus,Owen_2021,TLS,6.362,/train_data/08542.laz,0.9268769106794281
8543,Quercus_faginea,Quercus,Owen_2021,TLS,3.819,/train_data/08543.laz,0.6890248141292812
8544,Quercus_faginea,Quercus,Owen_2021,TLS,4.211,/train_data/08544.laz,0.6966849779857477
8545,Quercus_faginea,Quercus,Owen_2021,TLS,4.556,/train_data/08545.laz,0.7760713961845153
8546,Quercus_faginea,Quercus,Owen_2021,TLS,3.875,/train_data/08546.laz,0.6819912467451277
8547,Quercus_faginea,Quercus,Owen_2021,TLS,2.681,/train_data/08547.laz,0.613126469907904
8548,Quercus_faginea,Quercus,Owen_2021,TLS,4.039,/train_data/08548.laz,0.723031146907833
8549,Quercus_faginea,Quercus,Owen_2021,TLS,4.625,/train_data/08549.laz,0.7598891326761339
8551,Quercus_faginea,Quercus,Owen_2021,TLS,3.687,/train_data/08551.laz,0.6675964586166601
8552,Quercus_faginea,Quercus,Owen_2021,TLS,4.366,/train_data/08552.laz,0.7447366973228867
8554,Quercus_faginea,Quercus,Owen_2021,TLS,4.713,/train_data/08554.laz,0.7354765353544074
8555,Quercus_faginea,Quercus,Owen_2021,TLS,6.806,/train_data/08555.laz,0.855264324174346
8556,Quercus_faginea,Quercus,Owen_2021,TLS,9.026,/train_data/08556.laz,1.0127339853964918
8557,Quercus_faginea,Quercus,Owen_2021,TLS,5.613,/train_data/08557.laz,0.8166017771564543
8558,Quercus_faginea,Quercus,Owen_2021,TLS,5.955,/train_data/08558.laz,0.8682435450524381
8559,Quercus_faginea,Quercus,Owen_2021,TLS,6.159,/train_data/08559.laz,0.7859725336743157
8560,Quercus_faginea,Quercus,Owen_2021,TLS,6.579,/train_data/08560.laz,0.8732479857251404
8561,Quercus_faginea,Quercus,Owen_2021,TLS,8.511,/train_data/08561.laz,0.9073913801655676
8562,Quercus_faginea,Quercus,Owen_2021,TLS,4.428,/train_data/08562.laz,0.7069702755927149
8563,Quercus_faginea,Quercus,Owen_2021,TLS,6.936,/train_data/08563.laz,0.8976042495550731
8564,Quercus_faginea,Quercus,Owen_2021,TLS,4.044,/train_data/08564.laz,0.6385907062985973
8565,Quercus_faginea,Quercus,Owen_2021,TLS,5.216,/train_data/08565.laz,0.7730044029265206
8566,Quercus_faginea,Quercus,Owen_2021,TLS,4.416,/train_data/08566.laz,0.6810085919087575
8567,Quercus_faginea,Quercus,Owen_2021,TLS,6.059,/train_data/08567.laz,0.8011401605553047
8568,Quercus_faginea,Quercus,Owen_2021,TLS,5.804,/train_data/08568.laz,0.8395954777690593
8569,Quercus_faginea,Quercus,Owen_2021,TLS,3.741,/train_data/08569.laz,0.6517026254012407
8571,Quercus_faginea,Quercus,Owen_2021,TLS,4.432,/train_data/08571.laz,0.7432355468368295
8572,Quercus_faginea,Quercus,Owen_2021,TLS,4.222,/train_data/08572.laz,0.7115944155544658
8573,Quercus_faginea,Quercus,Owen_2021,TLS,6.221,/train_data/08573.laz,0.797162381539011
8574,Quercus_faginea,Quercus,Owen_2021,TLS,4.98,/train_data/08574.laz,0.7531200318611215
8575,Quercus_faginea,Quercus,Owen_2021,TLS,7.562,/train_data/08575.laz,0.9355597977388311
8576,Quercus_faginea,Quercus,Owen_2021,TLS,6.241,/train_data/08576.laz,0.8302133594325795
8578,Quercus_faginea,Quercus,Owen_2021,TLS,3.623,/train_data/08578.laz,0.635261338894802
8579,Quercus_faginea,Quercus,Owen_2021,TLS,5.037,/train_data/08579.laz,0.7766143624567001
8580,Quercus_faginea,Quercus,Owen_2021,TLS,5.452,/train_data/08580.laz,0.7562288889480995
8581,Quercus_faginea,Quercus,Owen_2021,TLS,6.259,/train_data/08581.laz,0.8587999037363283
8582,Quercus_faginea,Quercus,Owen_2021,TLS,7.225,/train_data/08582.laz,0.8664992490241071
8583,Quercus_faginea,Quercus,Owen_2021,TLS,4.561,/train_data/08583.laz,0.7208152303112304
8584,Quercus_faginea,Quercus,Owen_2021,TLS,4.88,/train_data/08584.laz,0.7185144067316781
8585,Quercus_faginea,Quercus,Owen_2021,TLS,5.161,/train_data/08585.laz,0.7050839081072203
8587,Quercus_faginea,Quercus,Owen_2021,TLS,5.169,/train_data/08587.laz,0.7525520795837713
8588,Quercus_faginea,Quercus,Owen_2021,TLS,3.957,/train_data/08588.laz,0.6943919486188668
8589,Quercus_faginea,Quercus,Owen_2021,TLS,5.094,/train_data/08589.laz,0.7484893747618008
8590,Quercus_faginea,Quercus,Owen_2021,TLS,4.653,/train_data/08590.laz,0.7187740343359775
8591,Quercus_faginea,Quercus,Owen_2021,TLS,4.368,/train_data/08591.laz,0.7378329604688444
8592,Quercus_faginea,Quercus,Owen_2021,TLS,3.485,/train_data/08592.laz,0.6721044742371581
8594,Quercus_faginea,Quercus,Owen_2021,TLS,5.79,/train_data/08594.laz,0.8279763909559781
8595,Quercus_faginea,Quercus,Owen_2021,TLS,4.586,/train_data/08595.laz,0.7450246956955113
8596,Quercus_faginea,Quercus,Owen_2021,TLS,3.164,/train_data/08596.laz,0.6250364312469424
8597,Quercus_faginea,Quercus,Owen_2021,TLS,6.64,/train_data/08597.laz,0.8553786849529879
8598,Quercus_faginea,Quercus,Owen_2021,TLS,3.873,/train_data/08598.laz,0.7041553227790087
8599,Quercus_faginea,Quercus,Owen_2021,TLS,5.71,/train_data/08599.laz,0.7727719249050338
8600,Quercus_faginea,Quercus,Owen_2021,TLS,4.66,/train_data/08600.laz,0.7868894581719363
8601,Quercus_faginea,Quercus,Owen_2021,TLS,3.715,/train_data/08601.laz,0.6851445964727382
8602,Quercus_faginea,Quercus,Owen_2021,TLS,5.916,/train_data/08602.laz,0.780568446978398
8603,Quercus_faginea,Quercus,Owen_2021,TLS,3.289,/train_data/08603.laz,0.6636470893377125
8604,Quercus_faginea,Quercus,Owen_2021,TLS,3.535,/train_data/08604.laz,0.6400047952990984
8605,Quercus_faginea,Quercus,Owen_2021,TLS,3.874,/train_data/08605.laz,0.6914507356249994
8606,Quercus_faginea,Quercus,Owen_2021,TLS,5.409,/train_data/08606.laz,0.8127688467696973
8607,Quercus_faginea,Quercus,Owen_2021,TLS,5.0,/train_data/08607.laz,0.7778550131511967
8608,Quercus_faginea,Quercus,Owen_2021,TLS,4.715,/train_data/08608.laz,0.7650680163612466
8609,Quercus_faginea,Quercus,Owen_2021,TLS,3.162,/train_data/08609.laz,0.5704453868475553
8610,Quercus_faginea,Quercus,Owen_2021,TLS,4.519,/train_data/08610.laz,0.6776931841193908
8611,Quercus_faginea,Quercus,Owen_2021,TLS,3.935,/train_data/08611.laz,0.6668145624386842
8612,Quercus_faginea,Quercus,Owen_2021,TLS,4.021,/train_data/08612.laz,0.7073054998262357
8614,Quercus_faginea,Quercus,Owen_2021,TLS,7.217,/train_data/08614.laz,0.9268087878041096
8615,Quercus_faginea,Quercus,Owen_2021,TLS,5.438,/train_data/08615.laz,0.7545276796123572
8616,Quercus_faginea,Quercus,Owen_2021,TLS,4.376,/train_data/08616.laz,0.7279418596801654
8617,Quercus_faginea,Quercus,Owen_2021,TLS,5.006,/train_data/08617.laz,0.775024008739425
8618,Quercus_faginea,Quercus,Owen_2021,TLS,4.476,/train_data/08618.laz,0.7544581285609585
8619,Quercus_faginea,Quercus,Owen_2021,TLS,4.71,/train_data/08619.laz,0.8047925690801895
8620,Quercus_faginea,Quercus,Owen_2021,TLS,6.637,/train_data/08620.laz,0.9009148528461722
8621,Quercus_faginea,Quercus,Owen_2021,TLS,4.76,/train_data/08621.laz,0.7952874104346931
8622,Quercus_faginea,Quercus,Owen_2021,TLS,5.949,/train_data/08622.laz,0.8842560230250904
8623,Quercus_faginea,Quercus,Owen_2021,TLS,4.583,/train_data/08623.laz,0.7468843202765162
8624,Quercus_faginea,Quercus,Owen_2021,TLS,3.151,/train_data/08624.laz,0.6201521101779913
8625,Quercus_faginea,Quercus,Owen_2021,TLS,5.524,/train_data/08625.laz,0.8284400193144918
8626,Quercus_faginea,Quercus,Owen_2021,TLS,3.386,/train_data/08626.laz,0.6531675832234739
8627,Quercus_faginea,Quercus,Owen_2021,TLS,3.517,/train_data/08627.laz,0.6624557917130911
8628,Quercus_faginea,Quercus,Owen_2021,TLS,5.118,/train_data/08628.laz,0.771640984407827
8629,Quercus_faginea,Quercus,Owen_2021,TLS,8.505,/train_data/08629.laz,0.9617790622790385
8630,Quercus_faginea,Quercus,Owen_2021,TLS,4.441,/train_data/08630.laz,0.7330550129534702
8631,Quercus_faginea,Quercus,Owen_2021,TLS,6.083,/train_data/08631.laz,0.8596630438635661
8632,Quercus_faginea,Quercus,Owen_2021,TLS,7.403,/train_data/08632.laz,0.869102322132642
8633,Quercus_faginea,Quercus,Owen_2021,TLS,4.329,/train_data/08633.laz,0.7131162904137848
8634,Quercus_faginea,Quercus,Owen_2021,TLS,4.129,/train_data/08634.laz,0.6866077380985607
8635,Quercus_faginea,Quercus,Owen_2021,TLS,4.716,/train_data/08635.laz,0.6659472259704339
8636,Quercus_faginea,Quercus,Owen_2021,TLS,5.394,/train_data/08636.laz,0.7800178510535489
8637,Quercus_faginea,Quercus,Owen_2021,TLS,5.363,/train_data/08637.laz,0.7918183531454687
8638,Quercus_faginea,Quercus,Owen_2021,TLS,5.627,/train_data/08638.laz,0.8532060451416853
8639,Quercus_faginea,Quercus,Owen_2021,TLS,4.393,/train_data/08639.laz,0.7346396895728858
8640,Quercus_faginea,Quercus,Owen_2021,TLS,3.714,/train_data/08640.laz,0.662538790615254
8641,Quercus_faginea,Quercus,Owen_2021,TLS,5.183,/train_data/08641.laz,0.8116157201624383
8642,Quercus_faginea,Quercus,Owen_2021,TLS,4.93,/train_data/08642.laz,0.7993839273885681
8643,Quercus_faginea,Quercus,Owen_2021,TLS,5.979,/train_data/08643.laz,0.9129139377903602
8644,Quercus_faginea,Quercus,Owen_2021,TLS,7.671,/train_data/08644.laz,1.0104043352617003
8645,Quercus_faginea,Quercus,Owen_2021,TLS,7.954,/train_data/08645.laz,0.9471959904916573
8646,Quercus_faginea,Quercus,Owen_2021,TLS,5.043,/train_data/08646.laz,0.8320618956162339
8647,Quercus_faginea,Quercus,Owen_2021,TLS,8.842,/train_data/08647.laz,1.047738158747967
8648,Quercus_faginea,Quercus,Owen_2021,TLS,5.26,/train_data/08648.laz,0.8635566077240008
8649,Quercus_faginea,Quercus,Owen_2021,TLS,6.441,/train_data/08649.laz,0.8980621651290858
8650,Quercus_faginea,Quercus,Owen_2021,TLS,8.653,/train_data/08650.laz,1.033631694308652
8651,Quercus_faginea,Quercus,Owen_2021,TLS,5.768,/train_data/08651.laz,0.8257714926443278
8652,Quercus_faginea,Quercus,Owen_2021,TLS,8.208,/train_data/08652.laz,1.0299839836362776
8654,Quercus_faginea,Quercus,Owen_2021,TLS,5.209,/train_data/08654.laz,0.8234328899885996
8655,Quercus_faginea,Quercus,Owen_2021,TLS,7.359,/train_data/08655.laz,0.7970270855764386
8656,Quercus_faginea,Quercus,Owen_2021,TLS,6.155,/train_data/08656.laz,0.8868706859838678
8657,Quercus_faginea,Quercus,Owen_2021,TLS,6.547,/train_data/08657.laz,0.9034953612200274
8658,Quercus_faginea,Quercus,Owen_2021,TLS,6.02,/train_data/08658.laz,0.8586550208885894
8659,Quercus_faginea,Quercus,Owen_2021,TLS,6.47,/train_data/08659.laz,0.8099100136113527
8660,Quercus_faginea,Quercus,Owen_2021,TLS,3.913,/train_data/08660.laz,0.7567532420672808
8661,Quercus_faginea,Quercus,Owen_2021,TLS,6.401,/train_data/08661.laz,0.8834824648744841
8662,Quercus_faginea,Quercus,Owen_2021,TLS,7.561,/train_data/08662.laz,0.9392344896553178
8663,Quercus_faginea,Quercus,Owen_2021,TLS,5.502,/train_data/08663.laz,0.7974839005169191
8664,Quercus_faginea,Quercus,Owen_2021,TLS,7.89,/train_data/08664.laz,0.9876851180239639
8665,Quercus_faginea,Quercus,Owen_2021,TLS,5.862,/train_data/08665.laz,0.8712328566676557
8666,Quercus_faginea,Quercus,Owen_2021,TLS,5.715,/train_data/08666.laz,0.7874593189803857
8667,Quercus_faginea,Quercus,Owen_2021,TLS,6.076,/train_data/08667.laz,0.8980267361203167
8668,Quercus_faginea,Quercus,Owen_2021,TLS,7.472,/train_data/08668.laz,0.9754359670100317
8669,Quercus_faginea,Quercus,Owen_2021,TLS,7.184,/train_data/08669.laz,0.9819868124587621
8670,Quercus_faginea,Quercus,Owen_2021,TLS,6.535,/train_data/08670.laz,0.8954749437078641
8672,Quercus_faginea,Quercus,Owen_2021,TLS,7.841,/train_data/08672.laz,0.9465406996934721
8673,Quercus_faginea,Quercus,Owen_2021,TLS,4.005,/train_data/08673.laz,0.7567684242196399
8674,Quercus_faginea,Quercus,Owen_2021,TLS,6.303,/train_data/08674.laz,0.8877737151171501
8675,Quercus_faginea,Quercus,Owen_2021,TLS,7.716,/train_data/08675.laz,1.0093437442860251
8676,Quercus_faginea,Quercus,Owen_2021,TLS,3.818,/train_data/08676.laz,0.6641766573554841
8677,Quercus_faginea,Quercus,Owen_2021,TLS,4.868,/train_data/08677.laz,0.7643711635858632
8678,Quercus_faginea,Quercus,Owen_2021,TLS,5.502,/train_data/08678.laz,0.8140191759285509
8679,Quercus_faginea,Quercus,Owen_2021,TLS,6.929,/train_data/08679.laz,0.9707031613151111
8680,Quercus_faginea,Quercus,Owen_2021,TLS,5.93,/train_data/08680.laz,0.9089525421017653
8681,Quercus_faginea,Quercus,Owen_2021,TLS,6.223,/train_data/08681.laz,0.945027747144305
8682,Quercus_faginea,Quercus,Owen_2021,TLS,6.494,/train_data/08682.laz,0.8442031090500605
8683,Quercus_faginea,Quercus,Owen_2021,TLS,4.756,/train_data/08683.laz,0.6953667913144751
8684,Quercus_faginea,Quercus,Owen_2021,TLS,5.381,/train_data/08684.laz,0.8343407268505654
8685,Quercus_faginea,Quercus,Owen_2021,TLS,2.536,/train_data/08685.laz,0.5361332957073998
8686,Quercus_faginea,Quercus,Owen_2021,TLS,3.789,/train_data/08686.laz,0.7227995046665564
8687,Quercus_faginea,Quercus,Owen_2021,TLS,6.586,/train_data/08687.laz,0.8945269899117121
8688,Quercus_faginea,Quercus,Owen_2021,TLS,6.566,/train_data/08688.laz,0.9267828375314013
8689,Quercus_faginea,Quercus,Owen_2021,TLS,7.015,/train_data/08689.laz,0.9186585496676644
8690,Quercus_faginea,Quercus,Owen_2021,TLS,4.869,/train_data/08690.laz,0.8068098050824808
8691,Quercus_faginea,Quercus,Owen_2021,TLS,4.197,/train_data/08691.laz,0.7279690399317665
8692,Quercus_faginea,Quercus,Owen_2021,TLS,7.191,/train_data/08692.laz,0.8398899317642048
8693,Quercus_faginea,Quercus,Owen_2021,TLS,5.056,/train_data/08693.laz,0.7836431254008565
8695,Quercus_faginea,Quercus,Owen_2021,TLS,4.256,/train_data/08695.laz,0.7598078424974002
8696,Quercus_faginea,Quercus,Owen_2021,TLS,4.277,/train_data/08696.laz,0.7962325990084691
8697,Quercus_faginea,Quercus,Owen_2021,TLS,5.767,/train_data/08697.laz,0.8381762352697697
8698,Quercus_faginea,Quercus,Owen_2021,TLS,6.836,/train_data/08698.laz,0.8662011134520209
8699,Quercus_faginea,Quercus,Owen_2021,TLS,6.827,/train_data/08699.laz,0.8602125713102797
8701,Quercus_faginea,Quercus,Owen_2021,TLS,6.248,/train_data/08701.laz,0.8168273412656687
8702,Quercus_faginea,Quercus,Owen_2021,TLS,7.024,/train_data/08702.laz,0.9367776691704217
8703,Quercus_faginea,Quercus,Owen_2021,TLS,4.614,/train_data/08703.laz,0.7031432237111508
8704,Quercus_faginea,Quercus,Owen_2021,TLS,3.652,/train_data/08704.laz,0.7121863395782342
8705,Quercus_faginea,Quercus,Owen_2021,TLS,3.945,/train_data/08705.laz,0.7451998411038041
8706,Quercus_faginea,Quercus,Owen_2021,TLS,4.385,/train_data/08706.laz,0.7573527991221365
8707,Quercus_faginea,Quercus,Owen_2021,TLS,5.022,/train_data/08707.laz,0.8119539891147693
8708,Quercus_faginea,Quercus,Owen_2021,TLS,3.957,/train_data/08708.laz,0.7047277066245643
8709,Quercus_faginea,Quercus,Owen_2021,TLS,5.508,/train_data/08709.laz,0.9018369282806582
8710,Quercus_faginea,Quercus,Owen_2021,TLS,4.572,/train_data/08710.laz,0.7564899349078791
8711,Quercus_faginea,Quercus,Owen_2021,TLS,3.133,/train_data/08711.laz,0.5912282708881882
8712,Quercus_faginea,Quercus,Owen_2021,TLS,4.125,/train_data/08712.laz,0.7153672211896521
8713,Quercus_faginea,Quercus,Owen_2021,TLS,3.95,/train_data/08713.laz,0.7186431177960273
8714,Quercus_faginea,Quercus,Owen_2021,TLS,4.468,/train_data/08714.laz,0.7728385118844947
8715,Quercus_faginea,Quercus,Owen_2021,TLS,5.298,/train_data/08715.laz,0.8726926250963476
8717,Quercus_faginea,Quercus,Owen_2021,TLS,5.844,/train_data/08717.laz,0.9439032453718545
8718,Quercus_faginea,Quercus,Owen_2021,TLS,3.753,/train_data/08718.laz,0.7055353925651837
8719,Quercus_faginea,Quercus,Owen_2021,TLS,5.593,/train_data/08719.laz,0.8366930123248846
8720,Quercus_faginea,Quercus,Owen_2021,TLS,3.129,/train_data/08720.laz,0.6346268289824012
8721,Quercus_faginea,Quercus,Owen_2021,TLS,5.135,/train_data/08721.laz,0.8120551601909172
8722,Quercus_faginea,Quercus,Owen_2021,TLS,5.837,/train_data/08722.laz,0.8784982051817217
8723,Quercus_faginea,Quercus,Owen_2021,TLS,4.61,/train_data/08723.laz,0.7272078204742854
8724,Quercus_faginea,Quercus,Owen_2021,TLS,6.155,/train_data/08724.laz,0.7740829524591798
8725,Quercus_faginea,Quercus,Owen_2021,TLS,4.694,/train_data/08725.laz,0.7542317534354416
8726,Quercus_faginea,Quercus,Owen_2021,TLS,4.048,/train_data/08726.laz,0.7557643839662623
8727,Quercus_faginea,Quercus,Owen_2021,TLS,4.489,/train_data/08727.laz,0.7507008446863661
8728,Quercus_faginea,Quercus,Owen_2021,TLS,3.963,/train_data/08728.laz,0.7110541921611555
8729,Quercus_faginea,Quercus,Owen_2021,TLS,5.849,/train_data/08729.laz,0.8530290653956253
8730,Quercus_faginea,Quercus,Owen_2021,TLS,4.324,/train_data/08730.laz,0.689056453658779
8732,Quercus_faginea,Quercus,Owen_2021,TLS,3.921,/train_data/08732.laz,0.7207673330695024
8733,Quercus_faginea,Quercus,Owen_2021,TLS,4.259,/train_data/08733.laz,0.7055422059758661
8734,Quercus_faginea,Quercus,Owen_2021,TLS,3.586,/train_data/08734.laz,0.668805725536789
8735,Quercus_faginea,Quercus,Owen_2021,TLS,5.955,/train_data/08735.laz,0.8599358050820596
8736,Quercus_faginea,Quercus,Owen_2021,TLS,5.127,/train_data/08736.laz,0.8669079703240743
8738,Quercus_ilex,Quercus,Owen_2021,TLS,3.806,/train_data/08738.laz,0.7654203489369458
