treeID,species,genus,dataset,data_type,tree_H,filename
7931,Quercus_faginea,Quercus,Owen_2021,TLS,7.074, /07931.laz
7932,Quercus_faginea,Quercus,Owen_2021,TLS,5.931, /07932.laz
7933,Quercus_faginea,Quercus,Owen_2021,TLS,5.826, /07933.laz
7935,Quercus_faginea,Quercus,Owen_2021,TLS,5.787, /07935.laz
7936,Quercus_faginea,Quercus,Owen_2021,TLS,3.432, /07936.laz
7937,Quercus_faginea,Quercus,Owen_2021,TLS,7.6, /07937.laz
7938,Quercus_faginea,Quercus,Owen_2021,TLS,6.325, /07938.laz
7939,Quercus_faginea,Quercus,Owen_2021,TLS,6.585, /07939.laz
7940,Quercus_faginea,Quercus,Owen_2021,TLS,5.177, /07940.laz
7941,Quercus_faginea,Quercus,Owen_2021,TLS,2.789, /07941.laz
7942,Quercus_faginea,Quercus,Owen_2021,TLS,6.285, /07942.laz
7943,Quercus_faginea,Quercus,Owen_2021,TLS,6.904, /07943.laz
7944,Quercus_faginea,Quercus,Owen_2021,TLS,6.544, /07944.laz
7945,Quercus_faginea,Quercus,Owen_2021,TLS,8.711, /07945.laz
7946,Quercus_faginea,Quercus,Owen_2021,TLS,6.364, /07946.laz
7947,Quercus_faginea,Quercus,Owen_2021,TLS,7.26, /07947.laz
7948,Quercus_faginea,Quercus,Owen_2021,TLS,7.334, /07948.laz
7949,Quercus_faginea,Quercus,Owen_2021,TLS,4.828, /07949.laz
7950,Quercus_faginea,Quercus,Owen_2021,TLS,5.007, /07950.laz
7951,Quercus_faginea,Quercus,Owen_2021,TLS,6.081, /07951.laz
7952,Quercus_faginea,Quercus,Owen_2021,TLS,7.709, /07952.laz
7953,Quercus_faginea,Quercus,Owen_2021,TLS,7.957, /07953.laz
7954,Quercus_faginea,Quercus,Owen_2021,TLS,6.584, /07954.laz
7955,Quercus_faginea,Quercus,Owen_2021,TLS,4.378, /07955.laz
7956,Quercus_faginea,Quercus,Owen_2021,TLS,3.634, /07956.laz
7957,Quercus_faginea,Quercus,Owen_2021,TLS,8.018, /07957.laz
7958,Quercus_faginea,Quercus,Owen_2021,TLS,8.594, /07958.laz
7959,Quercus_faginea,Quercus,Owen_2021,TLS,4.88, /07959.laz
7961,Quercus_faginea,Quercus,Owen_2021,TLS,5.983, /07961.laz
7962,Quercus_faginea,Quercus,Owen_2021,TLS,6.919, /07962.laz
7963,Quercus_faginea,Quercus,Owen_2021,TLS,8.757, /07963.laz
7964,Quercus_faginea,Quercus,Owen_2021,TLS,6.248, /07964.laz
7965,Quercus_faginea,Quercus,Owen_2021,TLS,9.731, /07965.laz
7966,Quercus_faginea,Quercus,Owen_2021,TLS,7.586, /07966.laz
7967,Quercus_faginea,Quercus,Owen_2021,TLS,5.727, /07967.laz
7968,Quercus_faginea,Quercus,Owen_2021,TLS,7.281, /07968.laz
7970,Quercus_faginea,Quercus,Owen_2021,TLS,4.8, /07970.laz
7971,Quercus_faginea,Quercus,Owen_2021,TLS,4.259, /07971.laz
7972,Quercus_faginea,Quercus,Owen_2021,TLS,6.289, /07972.laz
7973,Quercus_faginea,Quercus,Owen_2021,TLS,9.14, /07973.laz
7975,Quercus_faginea,Quercus,Owen_2021,TLS,5.268, /07975.laz
7976,Quercus_faginea,Quercus,Owen_2021,TLS,4.55, /07976.laz
7977,Quercus_faginea,Quercus,Owen_2021,TLS,7.231, /07977.laz
7978,Quercus_faginea,Quercus,Owen_2021,TLS,6.538, /07978.laz
7979,Quercus_faginea,Quercus,Owen_2021,TLS,6.326, /07979.laz
7980,Quercus_faginea,Quercus,Owen_2021,TLS,4.946, /07980.laz
7981,Quercus_faginea,Quercus,Owen_2021,TLS,7.617, /07981.laz
7982,Quercus_faginea,Quercus,Owen_2021,TLS,7.839, /07982.laz
7983,Quercus_faginea,Quercus,Owen_2021,TLS,5.565, /07983.laz
7984,Quercus_faginea,Quercus,Owen_2021,TLS,6.302, /07984.laz
7985,Quercus_faginea,Quercus,Owen_2021,TLS,4.584, /07985.laz
7986,Quercus_faginea,Quercus,Owen_2021,TLS,6.277, /07986.laz
7987,Quercus_faginea,Quercus,Owen_2021,TLS,5.35, /07987.laz
7988,Quercus_faginea,Quercus,Owen_2021,TLS,6.436, /07988.laz
7989,Quercus_faginea,Quercus,Owen_2021,TLS,4.588, /07989.laz
7990,Quercus_faginea,Quercus,Owen_2021,TLS,4.3, /07990.laz
7991,Quercus_faginea,Quercus,Owen_2021,TLS,4.184, /07991.laz
7993,Quercus_faginea,Quercus,Owen_2021,TLS,4.945, /07993.laz
7994,Quercus_faginea,Quercus,Owen_2021,TLS,5.856, /07994.laz
7995,Quercus_faginea,Quercus,Owen_2021,TLS,7.979, /07995.laz
7996,Quercus_faginea,Quercus,Owen_2021,TLS,7.918, /07996.laz
7997,Quercus_faginea,Quercus,Owen_2021,TLS,7.686, /07997.laz
7998,Quercus_faginea,Quercus,Owen_2021,TLS,5.641, /07998.laz
7999,Quercus_faginea,Quercus,Owen_2021,TLS,7.337, /07999.laz
8000,Quercus_faginea,Quercus,Owen_2021,TLS,5.454, /08000.laz
8001,Quercus_faginea,Quercus,Owen_2021,TLS,5.945, /08001.laz
8002,Quercus_faginea,Quercus,Owen_2021,TLS,6.361, /08002.laz
8003,Quercus_faginea,Quercus,Owen_2021,TLS,9.01, /08003.laz
8004,Quercus_faginea,Quercus,Owen_2021,TLS,9.459, /08004.laz
8005,Quercus_faginea,Quercus,Owen_2021,TLS,6.102, /08005.laz
8006,Quercus_faginea,Quercus,Owen_2021,TLS,6.104, /08006.laz
8007,Quercus_faginea,Quercus,Owen_2021,TLS,3.408, /08007.laz
8009,Quercus_faginea,Quercus,Owen_2021,TLS,7.216, /08009.laz
8010,Quercus_faginea,Quercus,Owen_2021,TLS,3.897, /08010.laz
8011,Quercus_faginea,Quercus,Owen_2021,TLS,7.648, /08011.laz
8012,Quercus_faginea,Quercus,Owen_2021,TLS,7.7, /08012.laz
8013,Quercus_faginea,Quercus,Owen_2021,TLS,4.933, /08013.laz
8014,Quercus_faginea,Quercus,Owen_2021,TLS,5.872, /08014.laz
8015,Quercus_faginea,Quercus,Owen_2021,TLS,7.452, /08015.laz
8016,Quercus_faginea,Quercus,Owen_2021,TLS,5.207, /08016.laz
8017,Quercus_faginea,Quercus,Owen_2021,TLS,8.081, /08017.laz
8018,Quercus_faginea,Quercus,Owen_2021,TLS,10.481, /08018.laz
8019,Quercus_faginea,Quercus,Owen_2021,TLS,6.894, /08019.laz
8020,Quercus_faginea,Quercus,Owen_2021,TLS,4.665, /08020.laz
8021,Quercus_faginea,Quercus,Owen_2021,TLS,7.506, /08021.laz
8022,Quercus_faginea,Quercus,Owen_2021,TLS,3.257, /08022.laz
8023,Quercus_faginea,Quercus,Owen_2021,TLS,7.495, /08023.laz
8024,Quercus_faginea,Quercus,Owen_2021,TLS,10.145, /08024.laz
8025,Quercus_faginea,Quercus,Owen_2021,TLS,7.703, /08025.laz
8026,Quercus_faginea,Quercus,Owen_2021,TLS,7.895, /08026.laz
8027,Quercus_faginea,Quercus,Owen_2021,TLS,9.443, /08027.laz
8028,Quercus_faginea,Quercus,Owen_2021,TLS,7.58, /08028.laz
8029,Quercus_faginea,Quercus,Owen_2021,TLS,6.099, /08029.laz
8030,Quercus_faginea,Quercus,Owen_2021,TLS,6.663, /08030.laz
8031,Quercus_faginea,Quercus,Owen_2021,TLS,5.859, /08031.laz
8032,Quercus_faginea,Quercus,Owen_2021,TLS,7.831, /08032.laz
8033,Quercus_faginea,Quercus,Owen_2021,TLS,6.362, /08033.laz
8034,Quercus_faginea,Quercus,Owen_2021,TLS,7.397, /08034.laz
8035,Quercus_faginea,Quercus,Owen_2021,TLS,8.744, /08035.laz
8036,Quercus_faginea,Quercus,Owen_2021,TLS,7.875, /08036.laz
8037,Quercus_faginea,Quercus,Owen_2021,TLS,8.258, /08037.laz
8038,Quercus_faginea,Quercus,Owen_2021,TLS,6.357, /08038.laz
8039,Quercus_faginea,Quercus,Owen_2021,TLS,2.635, /08039.laz
8040,Quercus_faginea,Quercus,Owen_2021,TLS,6.44, /08040.laz
8041,Quercus_faginea,Quercus,Owen_2021,TLS,7.719, /08041.laz
8042,Quercus_faginea,Quercus,Owen_2021,TLS,7.196, /08042.laz
8043,Quercus_faginea,Quercus,Owen_2021,TLS,6.538, /08043.laz
8044,Quercus_faginea,Quercus,Owen_2021,TLS,5.4, /08044.laz
8045,Quercus_faginea,Quercus,Owen_2021,TLS,5.414, /08045.laz
8046,Quercus_faginea,Quercus,Owen_2021,TLS,5.506, /08046.laz
8047,Quercus_faginea,Quercus,Owen_2021,TLS,5.786, /08047.laz
8048,Quercus_faginea,Quercus,Owen_2021,TLS,6.899, /08048.laz
8050,Quercus_faginea,Quercus,Owen_2021,TLS,6.114, /08050.laz
8051,Quercus_faginea,Quercus,Owen_2021,TLS,7.276, /08051.laz
8052,Quercus_faginea,Quercus,Owen_2021,TLS,6.905, /08052.laz
8054,Quercus_faginea,Quercus,Owen_2021,TLS,5.548, /08054.laz
8055,Quercus_faginea,Quercus,Owen_2021,TLS,5.132, /08055.laz
8056,Quercus_faginea,Quercus,Owen_2021,TLS,5.731, /08056.laz
8057,Quercus_faginea,Quercus,Owen_2021,TLS,6.001, /08057.laz
8058,Quercus_faginea,Quercus,Owen_2021,TLS,5.725, /08058.laz
8059,Quercus_faginea,Quercus,Owen_2021,TLS,8.604, /08059.laz
8060,Quercus_faginea,Quercus,Owen_2021,TLS,9.922, /08060.laz
8061,Quercus_faginea,Quercus,Owen_2021,TLS,6.174, /08061.laz
8062,Quercus_faginea,Quercus,Owen_2021,TLS,6.911, /08062.laz
8063,Quercus_faginea,Quercus,Owen_2021,TLS,6.261, /08063.laz
8064,Quercus_faginea,Quercus,Owen_2021,TLS,6.306, /08064.laz
8065,Quercus_faginea,Quercus,Owen_2021,TLS,7.132, /08065.laz
8066,Quercus_faginea,Quercus,Owen_2021,TLS,5.355, /08066.laz
8067,Quercus_faginea,Quercus,Owen_2021,TLS,5.134, /08067.laz
8068,Quercus_faginea,Quercus,Owen_2021,TLS,9.541, /08068.laz
8069,Quercus_faginea,Quercus,Owen_2021,TLS,6.087, /08069.laz
8070,Quercus_faginea,Quercus,Owen_2021,TLS,8.039, /08070.laz
8071,Quercus_faginea,Quercus,Owen_2021,TLS,7.185, /08071.laz
8072,Quercus_faginea,Quercus,Owen_2021,TLS,8.111, /08072.laz
8073,Quercus_faginea,Quercus,Owen_2021,TLS,8.2, /08073.laz
8074,Quercus_faginea,Quercus,Owen_2021,TLS,8.062, /08074.laz
8075,Quercus_faginea,Quercus,Owen_2021,TLS,6.115, /08075.laz
8076,Quercus_faginea,Quercus,Owen_2021,TLS,7.945, /08076.laz
8077,Quercus_faginea,Quercus,Owen_2021,TLS,6.182, /08077.laz
8078,Quercus_faginea,Quercus,Owen_2021,TLS,7.249, /08078.laz
8079,Quercus_faginea,Quercus,Owen_2021,TLS,8.54, /08079.laz
8080,Quercus_faginea,Quercus,Owen_2021,TLS,4.12, /08080.laz
8081,Quercus_faginea,Quercus,Owen_2021,TLS,6.324, /08081.laz
8083,Quercus_faginea,Quercus,Owen_2021,TLS,3.161, /08083.laz
8084,Quercus_faginea,Quercus,Owen_2021,TLS,8.138, /08084.laz
8085,Quercus_faginea,Quercus,Owen_2021,TLS,8.217, /08085.laz
8087,Quercus_faginea,Quercus,Owen_2021,TLS,7.395, /08087.laz
8088,Quercus_faginea,Quercus,Owen_2021,TLS,5.998, /08088.laz
8089,Quercus_faginea,Quercus,Owen_2021,TLS,6.033, /08089.laz
8090,Quercus_faginea,Quercus,Owen_2021,TLS,8.055, /08090.laz
8091,Quercus_faginea,Quercus,Owen_2021,TLS,6.865, /08091.laz
8092,Quercus_faginea,Quercus,Owen_2021,TLS,5.289, /08092.laz
8093,Quercus_faginea,Quercus,Owen_2021,TLS,7.255, /08093.laz
8094,Quercus_faginea,Quercus,Owen_2021,TLS,6.235, /08094.laz
8095,Quercus_faginea,Quercus,Owen_2021,TLS,5.645, /08095.laz
8096,Quercus_faginea,Quercus,Owen_2021,TLS,5.042, /08096.laz
8097,Quercus_faginea,Quercus,Owen_2021,TLS,7.78, /08097.laz
8099,Quercus_faginea,Quercus,Owen_2021,TLS,5.944, /08099.laz
8101,Quercus_faginea,Quercus,Owen_2021,TLS,3.038, /08101.laz
8102,Quercus_faginea,Quercus,Owen_2021,TLS,5.895, /08102.laz
8104,Quercus_faginea,Quercus,Owen_2021,TLS,5.36, /08104.laz
8105,Quercus_faginea,Quercus,Owen_2021,TLS,6.893, /08105.laz
8106,Quercus_faginea,Quercus,Owen_2021,TLS,6.639, /08106.laz
8107,Quercus_faginea,Quercus,Owen_2021,TLS,7.262, /08107.laz
8108,Quercus_faginea,Quercus,Owen_2021,TLS,6.771, /08108.laz
8109,Quercus_faginea,Quercus,Owen_2021,TLS,5.927, /08109.laz
8110,Quercus_faginea,Quercus,Owen_2021,TLS,6.864, /08110.laz
8111,Quercus_faginea,Quercus,Owen_2021,TLS,4.282, /08111.laz
8112,Quercus_faginea,Quercus,Owen_2021,TLS,5.313, /08112.laz
8113,Quercus_faginea,Quercus,Owen_2021,TLS,6.367, /08113.laz
8114,Quercus_faginea,Quercus,Owen_2021,TLS,8.862, /08114.laz
8115,Quercus_faginea,Quercus,Owen_2021,TLS,7.052, /08115.laz
8117,Quercus_faginea,Quercus,Owen_2021,TLS,8.977, /08117.laz
8118,Quercus_faginea,Quercus,Owen_2021,TLS,7.175, /08118.laz
8119,Quercus_faginea,Quercus,Owen_2021,TLS,7.557, /08119.laz
8120,Quercus_faginea,Quercus,Owen_2021,TLS,8.468, /08120.laz
8121,Quercus_faginea,Quercus,Owen_2021,TLS,5.474, /08121.laz
8122,Quercus_faginea,Quercus,Owen_2021,TLS,4.313, /08122.laz
8123,Quercus_faginea,Quercus,Owen_2021,TLS,6.219, /08123.laz
8124,Quercus_faginea,Quercus,Owen_2021,TLS,6.515, /08124.laz
8125,Quercus_faginea,Quercus,Owen_2021,TLS,6.908, /08125.laz
8126,Quercus_faginea,Quercus,Owen_2021,TLS,5.983, /08126.laz
8127,Quercus_faginea,Quercus,Owen_2021,TLS,3.541, /08127.laz
8128,Quercus_faginea,Quercus,Owen_2021,TLS,4.559, /08128.laz
8129,Quercus_faginea,Quercus,Owen_2021,TLS,5.281, /08129.laz
8131,Quercus_faginea,Quercus,Owen_2021,TLS,5.537, /08131.laz
8132,Quercus_faginea,Quercus,Owen_2021,TLS,4.931, /08132.laz
8133,Quercus_faginea,Quercus,Owen_2021,TLS,5.892, /08133.laz
8134,Quercus_faginea,Quercus,Owen_2021,TLS,6.133, /08134.laz
8135,Quercus_faginea,Quercus,Owen_2021,TLS,10.641, /08135.laz
8136,Quercus_faginea,Quercus,Owen_2021,TLS,7.17, /08136.laz
8137,Quercus_faginea,Quercus,Owen_2021,TLS,5.718, /08137.laz
8138,Quercus_faginea,Quercus,Owen_2021,TLS,3.439, /08138.laz
8139,Quercus_faginea,Quercus,Owen_2021,TLS,6.883, /08139.laz
8140,Quercus_faginea,Quercus,Owen_2021,TLS,5.363, /08140.laz
8141,Quercus_faginea,Quercus,Owen_2021,TLS,4.14, /08141.laz
8142,Quercus_faginea,Quercus,Owen_2021,TLS,9.663, /08142.laz
8143,Quercus_faginea,Quercus,Owen_2021,TLS,7.881, /08143.laz
8144,Quercus_faginea,Quercus,Owen_2021,TLS,6.32, /08144.laz
8145,Quercus_faginea,Quercus,Owen_2021,TLS,5.851, /08145.laz
8146,Quercus_faginea,Quercus,Owen_2021,TLS,5.39, /08146.laz
8147,Quercus_faginea,Quercus,Owen_2021,TLS,2.981, /08147.laz
8148,Quercus_faginea,Quercus,Owen_2021,TLS,9.932, /08148.laz
8149,Quercus_faginea,Quercus,Owen_2021,TLS,4.859, /08149.laz
8150,Quercus_faginea,Quercus,Owen_2021,TLS,4.681, /08150.laz
8152,Quercus_faginea,Quercus,Owen_2021,TLS,3.757, /08152.laz
8153,Quercus_faginea,Quercus,Owen_2021,TLS,8.747, /08153.laz
8154,Quercus_faginea,Quercus,Owen_2021,TLS,8.848, /08154.laz
8155,Quercus_faginea,Quercus,Owen_2021,TLS,3.817, /08155.laz
8156,Quercus_faginea,Quercus,Owen_2021,TLS,3.561, /08156.laz
8157,Quercus_faginea,Quercus,Owen_2021,TLS,4.95, /08157.laz
8158,Quercus_faginea,Quercus,Owen_2021,TLS,6.376, /08158.laz
8159,Quercus_faginea,Quercus,Owen_2021,TLS,7.561, /08159.laz
8160,Quercus_faginea,Quercus,Owen_2021,TLS,4.383, /08160.laz
8161,Quercus_faginea,Quercus,Owen_2021,TLS,4.898, /08161.laz
8162,Quercus_faginea,Quercus,Owen_2021,TLS,5.388, /08162.laz
8163,Quercus_faginea,Quercus,Owen_2021,TLS,5.864, /08163.laz
8164,Quercus_faginea,Quercus,Owen_2021,TLS,6.417, /08164.laz
8165,Quercus_faginea,Quercus,Owen_2021,TLS,7.506, /08165.laz
8166,Quercus_faginea,Quercus,Owen_2021,TLS,5.813, /08166.laz
8167,Quercus_faginea,Quercus,Owen_2021,TLS,3.385, /08167.laz
8168,Quercus_faginea,Quercus,Owen_2021,TLS,8.826, /08168.laz
8169,Quercus_faginea,Quercus,Owen_2021,TLS,6.508, /08169.laz
8170,Quercus_faginea,Quercus,Owen_2021,TLS,5.089, /08170.laz
8171,Quercus_faginea,Quercus,Owen_2021,TLS,2.525, /08171.laz
8172,Quercus_faginea,Quercus,Owen_2021,TLS,7.808, /08172.laz
8173,Quercus_faginea,Quercus,Owen_2021,TLS,5.531, /08173.laz
8174,Quercus_faginea,Quercus,Owen_2021,TLS,4.193, /08174.laz
8175,Quercus_faginea,Quercus,Owen_2021,TLS,5.422, /08175.laz
8176,Quercus_faginea,Quercus,Owen_2021,TLS,7.681, /08176.laz
8177,Quercus_faginea,Quercus,Owen_2021,TLS,7.464, /08177.laz
8178,Quercus_faginea,Quercus,Owen_2021,TLS,3.115, /08178.laz
8179,Quercus_faginea,Quercus,Owen_2021,TLS,9.588, /08179.laz
8180,Quercus_faginea,Quercus,Owen_2021,TLS,6.841, /08180.laz
8181,Quercus_faginea,Quercus,Owen_2021,TLS,3.918, /08181.laz
8182,Quercus_faginea,Quercus,Owen_2021,TLS,6.07, /08182.laz
8183,Quercus_faginea,Quercus,Owen_2021,TLS,5.446, /08183.laz
8184,Quercus_faginea,Quercus,Owen_2021,TLS,3.807, /08184.laz
8185,Quercus_faginea,Quercus,Owen_2021,TLS,3.696, /08185.laz
8186,Quercus_faginea,Quercus,Owen_2021,TLS,4.398, /08186.laz
8187,Quercus_faginea,Quercus,Owen_2021,TLS,5.1, /08187.laz
8188,Quercus_faginea,Quercus,Owen_2021,TLS,7.822, /08188.laz
8189,Quercus_faginea,Quercus,Owen_2021,TLS,6.016, /08189.laz
8191,Quercus_faginea,Quercus,Owen_2021,TLS,5.252, /08191.laz
8192,Quercus_faginea,Quercus,Owen_2021,TLS,3.542, /08192.laz
8193,Quercus_faginea,Quercus,Owen_2021,TLS,9.368, /08193.laz
8194,Quercus_faginea,Quercus,Owen_2021,TLS,7.028, /08194.laz
8195,Quercus_faginea,Quercus,Owen_2021,TLS,5.362, /08195.laz
8196,Quercus_faginea,Quercus,Owen_2021,TLS,6.369, /08196.laz
8198,Quercus_faginea,Quercus,Owen_2021,TLS,6.577, /08198.laz
8199,Quercus_faginea,Quercus,Owen_2021,TLS,8.238, /08199.laz
8200,Quercus_faginea,Quercus,Owen_2021,TLS,4.614, /08200.laz
8201,Quercus_faginea,Quercus,Owen_2021,TLS,4.67, /08201.laz
8202,Quercus_faginea,Quercus,Owen_2021,TLS,7.195, /08202.laz
8203,Quercus_faginea,Quercus,Owen_2021,TLS,7.164, /08203.laz
8204,Quercus_faginea,Quercus,Owen_2021,TLS,5.159, /08204.laz
8205,Quercus_faginea,Quercus,Owen_2021,TLS,8.757, /08205.laz
8206,Quercus_faginea,Quercus,Owen_2021,TLS,2.283, /08206.laz
8207,Quercus_faginea,Quercus,Owen_2021,TLS,6.894, /08207.laz
8208,Quercus_faginea,Quercus,Owen_2021,TLS,6.663, /08208.laz
8209,Quercus_faginea,Quercus,Owen_2021,TLS,6.305, /08209.laz
8210,Quercus_faginea,Quercus,Owen_2021,TLS,7.095, /08210.laz
8211,Quercus_faginea,Quercus,Owen_2021,TLS,4.607, /08211.laz
8212,Quercus_faginea,Quercus,Owen_2021,TLS,6.877, /08212.laz
8213,Quercus_faginea,Quercus,Owen_2021,TLS,6.01, /08213.laz
8214,Quercus_faginea,Quercus,Owen_2021,TLS,6.873, /08214.laz
8217,Quercus_faginea,Quercus,Owen_2021,TLS,9.622, /08217.laz
8218,Quercus_faginea,Quercus,Owen_2021,TLS,6.246, /08218.laz
8219,Quercus_faginea,Quercus,Owen_2021,TLS,7.36, /08219.laz
8220,Quercus_faginea,Quercus,Owen_2021,TLS,8.176, /08220.laz
8221,Quercus_faginea,Quercus,Owen_2021,TLS,10.708, /08221.laz
8222,Quercus_faginea,Quercus,Owen_2021,TLS,8.292, /08222.laz
8223,Quercus_faginea,Quercus,Owen_2021,TLS,5.568, /08223.laz
8224,Quercus_faginea,Quercus,Owen_2021,TLS,6.638, /08224.laz
8225,Quercus_faginea,Quercus,Owen_2021,TLS,8.527, /08225.laz
8226,Quercus_faginea,Quercus,Owen_2021,TLS,3.115, /08226.laz
8227,Quercus_faginea,Quercus,Owen_2021,TLS,5.521, /08227.laz
8228,Quercus_faginea,Quercus,Owen_2021,TLS,2.948, /08228.laz
8229,Quercus_faginea,Quercus,Owen_2021,TLS,3.098, /08229.laz
8230,Quercus_faginea,Quercus,Owen_2021,TLS,5.835, /08230.laz
8231,Quercus_faginea,Quercus,Owen_2021,TLS,6.066, /08231.laz
8232,Quercus_faginea,Quercus,Owen_2021,TLS,3.82, /08232.laz
8233,Quercus_faginea,Quercus,Owen_2021,TLS,1.692, /08233.laz
8234,Quercus_faginea,Quercus,Owen_2021,TLS,4.574, /08234.laz
8237,Quercus_faginea,Quercus,Owen_2021,TLS,2.978, /08237.laz
8238,Quercus_faginea,Quercus,Owen_2021,TLS,5.395, /08238.laz
8239,Quercus_faginea,Quercus,Owen_2021,TLS,4.464, /08239.laz
8240,Quercus_faginea,Quercus,Owen_2021,TLS,5.219, /08240.laz
8241,Quercus_faginea,Quercus,Owen_2021,TLS,5.91, /08241.laz
8242,Quercus_faginea,Quercus,Owen_2021,TLS,6.251, /08242.laz
8243,Quercus_faginea,Quercus,Owen_2021,TLS,8.164, /08243.laz
8245,Quercus_faginea,Quercus,Owen_2021,TLS,4.079, /08245.laz
8246,Quercus_faginea,Quercus,Owen_2021,TLS,5.63, /08246.laz
8248,Quercus_faginea,Quercus,Owen_2021,TLS,3.952, /08248.laz
8249,Quercus_faginea,Quercus,Owen_2021,TLS,5.017, /08249.laz
8250,Quercus_faginea,Quercus,Owen_2021,TLS,3.494, /08250.laz
8251,Quercus_faginea,Quercus,Owen_2021,TLS,4.404, /08251.laz
8252,Quercus_faginea,Quercus,Owen_2021,TLS,5.783, /08252.laz
8254,Quercus_faginea,Quercus,Owen_2021,TLS,4.511, /08254.laz
8255,Quercus_faginea,Quercus,Owen_2021,TLS,4.223, /08255.laz
8256,Quercus_faginea,Quercus,Owen_2021,TLS,3.489, /08256.laz
8257,Quercus_faginea,Quercus,Owen_2021,TLS,2.147, /08257.laz
8258,Quercus_faginea,Quercus,Owen_2021,TLS,8.184, /08258.laz
8259,Quercus_faginea,Quercus,Owen_2021,TLS,9.984, /08259.laz
8260,Quercus_faginea,Quercus,Owen_2021,TLS,8.138, /08260.laz
8261,Quercus_faginea,Quercus,Owen_2021,TLS,6.01, /08261.laz
8262,Quercus_faginea,Quercus,Owen_2021,TLS,6.044, /08262.laz
8263,Quercus_faginea,Quercus,Owen_2021,TLS,6.582, /08263.laz
8264,Quercus_faginea,Quercus,Owen_2021,TLS,9.884, /08264.laz
8265,Quercus_faginea,Quercus,Owen_2021,TLS,8.908, /08265.laz
8266,Quercus_faginea,Quercus,Owen_2021,TLS,7.293, /08266.laz
8267,Quercus_faginea,Quercus,Owen_2021,TLS,10.242, /08267.laz
8268,Quercus_faginea,Quercus,Owen_2021,TLS,6.973, /08268.laz
8271,Quercus_faginea,Quercus,Owen_2021,TLS,6.477, /08271.laz
8272,Quercus_faginea,Quercus,Owen_2021,TLS,9.216, /08272.laz
8273,Quercus_faginea,Quercus,Owen_2021,TLS,8.579, /08273.laz
8274,Quercus_faginea,Quercus,Owen_2021,TLS,5.725, /08274.laz
8275,Quercus_faginea,Quercus,Owen_2021,TLS,8.699, /08275.laz
8276,Quercus_faginea,Quercus,Owen_2021,TLS,6.639, /08276.laz
8277,Quercus_faginea,Quercus,Owen_2021,TLS,9.098, /08277.laz
8278,Quercus_faginea,Quercus,Owen_2021,TLS,9.318, /08278.laz
8279,Quercus_faginea,Quercus,Owen_2021,TLS,3.452, /08279.laz
8280,Quercus_faginea,Quercus,Owen_2021,TLS,10.861, /08280.laz
8281,Quercus_faginea,Quercus,Owen_2021,TLS,10.049, /08281.laz
8282,Quercus_faginea,Quercus,Owen_2021,TLS,8.548, /08282.laz
8283,Quercus_faginea,Quercus,Owen_2021,TLS,6.397, /08283.laz
8284,Quercus_faginea,Quercus,Owen_2021,TLS,8.845, /08284.laz
8285,Quercus_faginea,Quercus,Owen_2021,TLS,6.862, /08285.laz
8286,Quercus_faginea,Quercus,Owen_2021,TLS,9.344, /08286.laz
8287,Quercus_faginea,Quercus,Owen_2021,TLS,6.899, /08287.laz
8288,Quercus_faginea,Quercus,Owen_2021,TLS,10.816, /08288.laz
8289,Quercus_faginea,Quercus,Owen_2021,TLS,7.655, /08289.laz
8291,Quercus_faginea,Quercus,Owen_2021,TLS,11.224, /08291.laz
8292,Quercus_faginea,Quercus,Owen_2021,TLS,10.599, /08292.laz
8293,Quercus_faginea,Quercus,Owen_2021,TLS,7.181, /08293.laz
8294,Quercus_faginea,Quercus,Owen_2021,TLS,6.007, /08294.laz
8295,Quercus_faginea,Quercus,Owen_2021,TLS,8.342, /08295.laz
8296,Quercus_faginea,Quercus,Owen_2021,TLS,9.857, /08296.laz
8297,Quercus_faginea,Quercus,Owen_2021,TLS,7.386, /08297.laz
8298,Quercus_faginea,Quercus,Owen_2021,TLS,6.375, /08298.laz
8299,Quercus_faginea,Quercus,Owen_2021,TLS,8.799, /08299.laz
8300,Quercus_faginea,Quercus,Owen_2021,TLS,7.877, /08300.laz
8301,Quercus_faginea,Quercus,Owen_2021,TLS,7.131, /08301.laz
8303,Quercus_faginea,Quercus,Owen_2021,TLS,6.953, /08303.laz
8304,Quercus_faginea,Quercus,Owen_2021,TLS,7.497, /08304.laz
8306,Quercus_faginea,Quercus,Owen_2021,TLS,6.974, /08306.laz
8307,Quercus_faginea,Quercus,Owen_2021,TLS,9.346, /08307.laz
8308,Quercus_faginea,Quercus,Owen_2021,TLS,8.892, /08308.laz
8309,Quercus_faginea,Quercus,Owen_2021,TLS,8.426, /08309.laz
8310,Quercus_faginea,Quercus,Owen_2021,TLS,3.719, /08310.laz
8311,Quercus_faginea,Quercus,Owen_2021,TLS,6.634, /08311.laz
8312,Quercus_faginea,Quercus,Owen_2021,TLS,6.558, /08312.laz
8313,Quercus_faginea,Quercus,Owen_2021,TLS,4.598, /08313.laz
8314,Quercus_faginea,Quercus,Owen_2021,TLS,7.045, /08314.laz
8315,Quercus_faginea,Quercus,Owen_2021,TLS,8.134, /08315.laz
8316,Quercus_faginea,Quercus,Owen_2021,TLS,7.604, /08316.laz
8317,Quercus_faginea,Quercus,Owen_2021,TLS,7.813, /08317.laz
8318,Quercus_faginea,Quercus,Owen_2021,TLS,9.591, /08318.laz
