filename,crown_entropy,trunk_entropy,crown_trunk_ratio,crown_pts_count,trunk_pts_count,vep_slice_0,vep_slice_1,vep_slice_2,vep_slice_3,vep_slice_4,vep_slice_5,vep_slice_6,vep_slice_7,vep_slice_8,vep_slice_9
12037.laz,13.5376,6.1291,2.2087,583844,16027,0.9930527507516844,0.9965887962858435,0.9998829898457743,1.9987354625229397,1.9947475181541423,3.4803657768064564,4.551490090720641,4.447570341088379,5.54179352815155,4.177032294687767
12038.laz,10.4334,6.3525,1.6424,14286,1199,0.9584161691555605,1.4335157450495357,3.9710153791156135,5.072816015576968,4.515522548067142,3.689323786474299,4.3553206017173025,5.143603278789208,4.8985618519014915,4.6578426013767675
12039.laz,9.9147,6.2669,1.5821,17871,1962,1.234344988394519,2.723612621683897,2.482206119276481,4.243313731567027,4.424472556286025,4.245164433493968,4.704202933783149,3.944540834078559,4.357697902616014,5.405748907177756
12040.laz,10.6195,5.426,1.9572,60021,2634,1.166170172640306,2.1923808424904814,3.712561124275876,5.122797744292505,5.784969005138926,5.828681265524874,5.270358239109344,4.7709283700123475,4.8619890483965085,3.3805587670484285
12041.laz,11.0564,5.7466,1.924,34738,2414,1.9502920065611566,2.723660490028756,4.338169989914271,4.6815977630043495,5.626235268871418,4.983254922447692,4.702559572261981,4.723763956588624,4.986743495663045,4.491732576181575
12042.laz,12.2125,10.3195,1.1834,56541,46916,0.5117624467506049,1.8529748185957784,4.288493593503955,4.788504238901568,4.6739576108002465,5.724479763214438,5.329764352940975,5.714404309937855,5.84014837074346,4.078256304017749
12043.laz,10.7475,8.1846,1.3131,57912,9534,3.7019893773519246,4.140102660706782,4.748139365797096,4.88525563820569,4.983404584493966,4.929003730556524,5.242258993090617,5.33931163168391,5.211396411352215,5.1504251919202035
12044.laz,9.3093,5.433,1.7135,17047,3645,0.8375585594438326,0.9968854748101732,0.9693559293825336,0.995252549439679,0.9999894107648843,0.9749261758635857,3.401900222519533,3.854469852102993,3.931947364225931,2.9090748381234306
12046.laz,9.4752,5.0172,1.8886,8213,237,0.9645476589143233,0.9925351950980392,0.9777945702913884,0.9998892726672179,1.0,1.1784562831746963,2.4260619751679164,3.7997917227554354,3.6207288792494197,3.737783869233356
12047.laz,10.628,6.2688,1.6954,19499,1337,0.9473244766045474,1.4905951911492819,0.9933715866694748,1.1368614854323904,3.718340349189164,3.8770703861038807,4.828405985646195,4.492741478230866,4.577825423029691,4.54357447603196
12048.laz,10.9618,4.2847,2.5583,20191,406,1.084972909464047,1.3523702635376003,2.226869850269483,3.347734916487251,4.139899375172174,3.460226598164415,4.084569910112003,4.431902435657088,4.69986849126971,4.5659284712859085
12049.laz,10.7962,5.8815,1.8356,16709,429,1.2856695784040237,2.2853933659882437,3.145246480811119,4.016256520689615,4.2334279193907145,4.455564210806043,5.107670714271465,5.00230534290725,5.252480253018269,4.507469533406348
12051.laz,9.0501,4.9186,1.84,4748,497,0.9892864280734203,1.2845580259136877,2.627643839257338,0.9959444088553729,1.661886368381448,1.4614828884942617,1.6357064786845643,3.437475807511428,3.8589266619978586,4.026049592428972
12052.laz,9.0593,7.0709,1.2812,3807,642,1.783087846435169,4.0051235577301885,4.181744832265763,3.6167886299326786,4.38927501676632,4.7773842937559445,3.9557825367068693,5.398336335988147,4.739371043724614,4.087771653628607
12053.laz,8.6057,5.6275,1.5292,3058,313,1.235347397199895,1.4461260847995658,3.4444943745802843,3.796389749387956,3.918146987718583,3.287531550983469,4.658443931506334,5.223932482344172,4.729033777459445,4.435713213072283
12054.laz,0.0,10.1848,0.0,0,5677,1.4980749916137588,2.6446847489155085,2.09951850655845,2.289897566827856,1.6048092158168086,2.603859705144661,3.293835476395943,3.8326837667784126,4.106431582589981,4.189289258127631
12055.laz,10.7494,6.584,1.6326,8668,547,2.651825756785528,3.4325909066488327,2.8073082542634347,4.4133998563079375,4.6510122172826565,5.479961827589231,4.171477173424598,5.1299225654790455,5.244300474824786,4.529246328209619
12056.laz,11.0315,5.6062,1.9677,19220,567,1.7555564504638832,1.0349847458209873,3.1875893608627273,3.968351470344587,5.273560128220067,5.155879212870167,5.083236725248544,5.3001622836698035,4.786111468919761,4.195921880802173
12059.laz,9.0887,8.7441,1.0394,5673,6005,1.4400273988979377,3.4802289801073307,3.7099662877181885,3.493416246699233,4.118185449243487,4.124898499444928,3.3567355732055946,3.654493104037837,3.3923374107944912,3.196575973532006
12060.laz,10.2616,5.0001,2.0523,13556,382,0.9761272279990492,1.031156685899947,2.5137028000485744,2.8188908762073566,0.8509562440979137,0.0,0.0,0.0,0.0,0.0
12061.laz,10.3719,5.8307,1.7789,5198,470,1.4373283665093122,1.020715843232908,0.9980495147143895,0.9138472873262908,1.538833356159789,3.2335266055741996,2.9513656854962287,3.5504365387075296,4.333675418643057,3.511972275532062
12062.laz,0.0,10.713,0.0,0,7502,3.398572109159495,3.872232923850322,4.131644342662497,5.381739668021092,5.243476000377791,5.52941885281251,5.005700944130543,4.882428340803654,4.472047548158157,3.1949584629508614
12063.laz,11.3746,7.4775,1.5212,4881,507,3.168491994930756,4.517824543649747,5.353929782831613,5.301870837097045,5.3735585350773345,5.850597701983778,4.79751190820334,5.699653113775399,5.56247710652754,4.390970762156898
12064.laz,6.5857,7.9437,0.8291,405,1183,4.40393599921245,4.589993580038952,4.743194893313226,3.791406936302637,3.2280372884575965,3.1304383548743204,3.4210886737728545,4.0311565247829435,5.183672214593242,4.403683361113787
12066.laz,10.4997,5.0133,2.0944,5405,158,1.194173734256912,1.9885802290524048,3.090131637735735,3.0232087215549885,4.0971374644951855,4.722840864056475,4.652242227845413,4.59117407419361,4.472549385995757,3.1455927914676836
12067.laz,9.8056,4.701,2.0858,3005,89,1.9109505113059433,0.9967916319816367,1.0692470459233712,2.384866034262379,4.079817196866863,3.8736025467386184,4.032113768430282,4.17212723959434,3.4916749032849697,2.768504395877298
12068.laz,0.0,10.4947,0.0,0,5142,3.6133112967597847,4.235455561096145,4.785857638863197,4.981538911581042,4.605787774009602,4.234281085823458,4.476790179914403,4.168573175228203,3.881937424314372,3.536412112675064
12069.laz,11.186,6.7008,1.6694,9054,909,0.9900851215079144,0.9975536291955007,1.6736204806140762,1.6887488361132046,2.2707948524874166,2.833385762740426,4.138963053526599,4.355773116819573,4.450850317901861,3.7254014607176313
12070.laz,8.7828,5.1969,1.69,3000,261,1.2267077337119725,0.9921116920021501,0.9893257549491837,0.9990797181805819,0.9991848220670625,1.175100833298257,2.8098945425297006,3.5152796842237386,2.949079450873212,2.6338875550735543
12071.laz,10.5549,7.7884,1.3552,11070,1197,3.8101201257490938,4.347910653003631,2.4467309665940142,2.9669967630524714,3.8054883328370455,4.674949816525858,5.000980599881486,5.08929854787233,5.379986185804668,4.819248456816188
12072.laz,0.0,9.6641,0.0,0,2337,2.6612262562697895,3.740955904579436,4.165260826344133,5.1780779966233155,5.129823857481302,4.422509604864056,4.946831241642901,5.460375492001418,6.120472359123235,4.684580232292016
12073.laz,9.1028,4.6187,1.9709,6696,859,0.9998228317965789,1.1537844863849203,2.0740632930146714,2.1566569640421007,0.9992492479956566,2.0974294377916882,2.7694975107091353,2.7428389209254767,3.570643440025782,2.3724844365617703
12074.laz,7.217,5.2562,1.373,1008,370,3.7170052016528103,3.6609190064483568,3.0124798907455577,2.9725412070412593,2.2906136141162303,2.622651539624113,4.610734318299444,5.383380441562112,5.460872604706327,5.216760116151117
12076.laz,7.505,4.6561,1.6119,2107,246,0.9957274520849256,0.9823166080205502,1.7354021614057802,2.925230036738066,1.5389292944015698,2.9934306262879575,2.559119677383215,2.6022395586283724,3.481137251246739,3.056336017797421
12077.laz,9.5619,6.9017,1.3854,25296,12388,2.784518418698536,2.7287306984064323,2.914668095915161,2.5468375277389703,2.9876817763596697,4.281179020011225,3.1997668444614336,3.2380697228267463,3.2617859204044017,3.0454040648822276
12078.laz,10.8519,6.5674,1.6524,21627,2993,2.611625137388871,2.7354037792323975,4.000532745428975,3.802361383483949,5.417821908788514,5.936664856695064,5.0385906690633115,4.933482760678893,4.530929694873326,2.7916681498981504
12079.laz,0.0,11.0941,0.0,0,21557,3.013133070830438,4.0380739154284555,5.013071949742012,4.344817613734831,4.001741571194989,5.452026746097109,5.379592830812615,5.526464621117394,5.114737759778823,4.269472847432696
12080.laz,10.4866,8.5433,1.2275,16944,4939,2.885482256514851,3.5067466589814815,3.5926780293091602,4.8571973929298276,5.375178533417475,5.133195965205426,4.840882799158075,5.292193795704767,4.822682982494066,4.400679893016237
12083.laz,10.0423,7.9762,1.259,9444,1961,3.289239361576073,3.8884488220967133,4.1130237336165525,2.9873432961851383,3.7477448408780387,5.34845774493533,5.755678992162279,5.622058494731967,5.979804259997429,5.2173861683722516
12084.laz,10.4932,4.5767,2.2927,12514,344,1.0549859945212665,1.1792355496768159,3.201467561205458,4.081300265948737,4.914745167078792,5.423854689617078,4.899631631917137,4.8723664587467495,4.788063847233357,4.251003135457542
12086.laz,8.085,6.2494,1.2937,2479,676,3.1906072088913793,3.294424142532794,3.162958071694716,3.743383049920915,4.2971834498994665,4.748969482369007,4.0662086123164825,3.8707179161547267,3.5334564723432704,3.2286198014069782
12087.laz,0.0,9.3899,0.0,0,9483,3.0211489898535575,4.388416814819675,4.474908646758192,4.3892724239298735,4.6044306756891356,4.956683292007196,4.513466170101295,4.771391114334055,4.413148500479653,3.381348355439196
12088.laz,13.3725,6.3978,2.0902,318804,3912,0.9978977597869582,0.9999751110100591,3.1801587896703563,3.72835497623513,4.353591880492243,3.391729247905298,0.0,0.0,0.0,0.0
12090.laz,12.5929,6.429,1.9588,205560,3074,0.9999431723948131,2.229559875641227,2.5697634261650077,3.2806834676034313,3.749767980397866,4.230026777730879,3.8126615040954728,0.0,0.0,0.0
12091.laz,0.0,11.1993,0.0,0,71039,0.9862874748272639,3.0920739462129427,3.4694032736001534,3.2889051201569015,3.2430013777642226,4.337998530302527,5.250744889045874,5.472772923699121,4.909065827858488,3.686265559915311
12092.laz,13.0721,6.4159,2.0374,395110,4103,2.0901649301242697,0.9345893352951207,1.091026915706857,1.7137953297950546,2.4978387959671347,4.690625096821002,5.795141931819822,5.076549777495694,5.198730319077207,3.7063072774157155
12093.laz,12.9646,6.5178,1.9891,98718,2684,0.9948707649759707,0.9939200164212996,0.9995764093301209,0.9999372454055582,0.9941888578286601,1.5584943524286523,4.267429880569649,4.034110236874902,4.0009728491976935,3.955104102815301
12095.laz,10.2941,5.3289,1.9318,23114,1412,0.9989101443072109,0.9990737118089512,0.9848292978117735,0.9741522331404873,0.9949783348020587,0.997699369096609,2.43919492709981,3.1957307360548697,2.581182234627539,2.9463624598599973
12096.laz,13.0012,6.2583,2.0774,245345,2603,1.6216133185187347,0.8752140668916313,0.9777549409563733,0.9905830271988892,3.4935822862833112,2.4426212944399737,3.8221693213550245,4.909105209294819,4.2875239900833675,3.797956162088149
12097.laz,13.3329,6.4095,2.0802,358545,3722,0.9758993151270386,2.512092432750057,3.9983473173124713,4.687305613174569,4.39711917949361,3.8565941417088565,4.614149033684632,5.352304250511566,4.764279727509359,3.800246012693994
12098.laz,13.2058,6.5089,2.0289,186130,3305,0.9637523134287304,0.9977092494493172,0.986041530906686,1.0045642641578767,0.9993241186618029,1.3222220839132153,4.331695844663616,4.658665234503965,4.601237787654136,3.946720081922377
12099.laz,9.6787,5.5519,1.7433,8669,1135,1.002841275934686,1.0010565107377685,0.9673571093925456,0.9737714567469958,1.4703842321465321,2.0212775128107996,3.1848741241115692,2.848484623323304,3.5348982522184964,2.5707061432030285
12100.laz,9.4261,5.3693,1.7556,2742,270,0.9674440723082095,0.9971944533289868,0.9986233884639415,0.9977221075331744,0.973713883192654,0.954434002924965,0.9907034651869471,2.5658070499334165,4.085944613222369,3.723132378753927
12101.laz,10.7156,6.6225,1.6181,17416,4013,0.9932085495303843,0.9687318547222045,0.9562973500470482,0.9269293612321838,2.036260507200853,3.2238073002297947,4.154810056874132,3.964704984487534,3.4602271704278715,3.049612871773501
12102.laz,9.2759,5.6356,1.646,9050,1721,0.9986424129754214,0.9997852731851865,0.9904473425185114,0.9554913432639306,0.9999841003731536,0.9620535416312164,2.40819206700246,2.8739980794006854,3.5221890526484168,2.6959635570586507
12103.laz,11.88,5.8769,2.0215,24446,541,0.949751932426699,0.9996970748736423,0.9853909267185827,0.9782675529358674,2.0192832795288376,4.813345869262656,5.171916094648494,5.179159133385843,4.668680673174967,3.8415078538350595
12104.laz,9.6326,4.9452,1.9479,10787,1577,0.9617546746656287,1.0099283616946542,0.999981845407445,0.9842561834111386,0.9884148724098725,1.2856540240406693,4.012878920618434,4.508582191588036,4.187381120822841,3.859981678329216
12105.laz,8.6862,4.6211,1.8797,2635,262,0.9519543850564236,0.9736680645496202,0.9998940142978389,0.9825606664869175,0.998363672593813,0.8631205685666311,1.0806088422716655,3.642336448017651,4.038232203646622,1.4994713514180074
12106.laz,9.9885,5.2398,1.9063,7010,336,0.9998608466987452,0.9982605801674564,0.9940761958514891,0.9998198844349205,1.1050371563101897,1.2480378906228617,2.5106025835470587,3.656249342414669,4.485477108838693,4.484270023109004
12107.laz,9.3846,4.6452,2.0203,3509,330,0.9997870292574447,0.9972496329704709,0.9648704278377392,0.9702895375408072,0.9531017814939864,2.2536700298894425,2.660106477446418,3.475855128265212,3.854776774645765,4.517844876085975
12108.laz,7.362,5.5262,1.3322,696,159,1.1677794657396892,0.9375743907892077,0.9749758483079306,1.1411613303957455,0.9987472979361685,0.9753817903274211,1.0,1.6585161162690933,1.2399160118080643,0.9182958340544894
12109.laz,0.0,8.6856,0.0,0,1887,0.0,1.7078673807721576,0.9584545045856644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12110.laz,7.6415,4.3688,1.7491,1539,108,1.1198402387845783,1.1791520166904401,1.8227334363760739,1.1103276993246607,0.9299429352091801,1.3249603646189567,0.9946059813005232,1.7900614134735384,1.2082554816528293,3.3559111901998855
12111.laz,9.0735,5.0751,1.7879,4461,974,0.8949509587007923,0.9983043668959315,1.356995204305099,0.9998519363143761,0.981748360880148,1.9368532024713776,2.0669288450262693,3.967972730637581,4.204693087645452,4.015286153976295
12112.laz,10.7568,5.1662,2.0822,14378,2252,1.0016262832958265,0.9888607902074122,0.9893324189610396,0.9999836946558248,0.8622779479566052,2.4661830574911336,4.027458519809254,4.664871109992827,5.072406690029278,4.152619255458078
12113.laz,9.4463,4.7037,2.0083,6949,1055,1.6046602180014427,0.9999703042634308,0.9669852958320848,0.9547809435234387,0.9604481737024744,0.8710932753170155,0.9516327320014227,3.2847897482291257,4.14067072085222,3.8270774320888257
12114.laz,8.985,5.3642,1.675,6670,1428,0.9917863085658017,0.9941044710252936,0.9990064000866056,0.9859480405812864,0.9893963750395396,1.7460340819781928,2.012390807960925,1.7859065884854102,4.03301899779463,3.1424152422540996
12115.laz,9.8034,5.597,1.7515,7180,820,0.9940302114769566,1.5626044365946297,0.9978023665950398,0.9808778598713843,1.3967056516201906,1.9753930616372657,2.4118832870632305,2.9411621225465487,4.359670831202873,4.470420658360055
12116.laz,7.3871,4.528,1.6314,7137,3903,0.9831757693223644,0.9960939041590566,0.9708136768151058,0.9892331963179423,0.99136861543523,1.9003110866426267,3.384920394896756,3.37713604123324,1.9892466632965433,2.4797123474901754
12117.laz,9.8458,4.6975,2.0959,16304,3411,0.9873951244421036,0.9933681628586393,0.9589420148113741,0.9930554830121975,1.3702390997915872,1.60761774755431,4.253351177690657,4.5229444896621676,5.324075397601299,3.655500105643877
12119.laz,11.4277,4.8482,2.3571,8950,256,0.9094440493019824,1.35311589099183,2.5134868711504534,4.085473325515308,4.356814130920725,4.068021337261285,4.684856649498066,4.399201081180191,3.9813317939822115,3.612680133182966
12120.laz,0.0,9.0566,0.0,0,6285,0.9995392903397046,3.078232021383729,2.1372836148151664,0.9989488917243371,1.1371793121708365,1.7194424851685641,2.3639044910967524,2.6808196380572413,2.888686572815127,2.2668766296381424
12121.laz,10.8774,6.4563,1.6848,10597,835,1.5750301858881237,1.8064487465829788,1.9799216638674075,1.6756268276029216,2.545600705743072,2.6801332388135837,3.1895409546283546,3.6213958766790553,3.90763173752227,3.6575693524793835
12123.laz,13.4466,7.4956,1.7939,207407,19439,0.9683211863989214,1.996241736789693,4.027930643047963,4.999967225234951,5.804324922766924,5.651694500605845,5.5576028134720845,4.95077291799847,5.2091558826320865,4.136660824890989
12124.laz,9.771,8.2411,1.1856,2647,1771,0.9881947190623627,2.8099810081265235,3.453026619993804,3.2476738460627166,4.093211586417246,4.601597658896866,4.443559813757772,4.234850757755367,3.7940960636237953,4.60842022730566
12125.laz,10.4966,9.8525,1.0654,7741,7981,3.2933115736388543,3.205894905696576,2.94077010030769,3.612081891116613,3.316754426140255,3.353101057691046,4.109882068750701,5.2161929078294955,4.866553063245944,3.0239528672667535
12126.laz,9.4407,4.972,1.8988,16097,1055,0.996340342452738,0.9909850412246136,1.6253543085618305,2.0772786961695044,2.1589970128214038,2.318794861989097,3.7985283097326206,3.578980972191492,3.899595318133075,3.790829521682106
12127.laz,10.0381,4.9754,2.0175,15783,1253,0.977930049852069,1.02788589735496,1.6355583088655345,1.5193853809630256,0.9910483954939727,2.848573416333951,2.843840758192815,3.7669174357208006,4.048893838980031,2.364409669538356
12128.laz,10.8674,6.4038,1.697,25815,1098,0.8524051786494786,2.8091385147717047,2.8495814097097703,4.1193253945128046,5.002103193156557,4.454197043062081,5.452256273118787,5.457256135570081,4.787729680154182,3.587343600051652
12129.laz,11.9621,5.7512,2.0799,34853,710,2.169320580992701,1.9362502627620426,3.7848989915345754,5.103748563610804,5.0536943046670775,4.783899650597557,4.352579980393142,4.290852366185835,4.17370420210084,2.2805380515353377
12130.laz,9.0213,5.525,1.6328,128283,14728,0.9979153128990381,0.9999917483529961,0.9975274888097347,0.9651260309749264,0.9993920520423559,1.3322338672395284,1.289572135646744,1.8421624259516203,3.29319582406331,2.572258728887264
12131.laz,11.1655,5.2614,2.1222,210534,18367,0.9995708393473225,0.9979621877369773,0.997327230184565,2.008917688680515,2.5800620454250667,3.4030216348402,4.165796288500764,4.459922381676272,4.406777895563157,2.9344756906213276
12132.laz,10.6802,4.435,2.4081,380076,18093,2.4922684233507715,1.255327263552242,2.0135135026459756,2.9574876149505105,4.92129584606024,5.0054318276463565,5.219136934499672,5.067906466354164,4.320954120819272,2.9723487057936264
12133.laz,9.1923,4.5773,2.0082,152319,16081,1.3706182212291749,1.5375911477078035,1.0075539452990865,0.9972842008198506,0.9991716211976368,1.8962131379778089,4.443448580212216,3.7453562403725105,3.2650605033086113,2.568875265610125
12134.laz,10.2556,5.521,1.8576,128088,5444,1.2763488456639345,1.5401303477889077,2.593778114495695,2.9890273480473386,2.9133135092599054,4.332408343599158,4.245619206123574,4.343414694483541,3.6790038465585946,2.513931952714493
12136.laz,12.3723,5.806,2.1309,293770,13080,0.9966620901298707,1.7819136783402727,0.9991106067273059,1.218924701880993,2.041206336747792,3.6305460138469545,4.31424336374553,4.460835756116108,4.126500635413251,3.5031190393908282
12137.laz,10.381,4.7856,2.1692,67761,4187,0.9997873602948257,0.9989362162846064,0.9886083217894069,2.1384820739096186,2.6625247429719905,2.995423562887178,3.1364593577078104,3.883719155945266,4.231865650684544,3.276026520620387
12138.laz,9.4684,4.8144,1.9667,239838,6782,1.815382918550766,1.6874181435976785,1.52022351006178,2.7333132810355294,3.5461619387928343,4.569102928389838,5.301677476264413,5.15684743432058,4.54322221267335,3.2603404796350275
12139.laz,13.098,6.4415,2.0334,180645,1666,0.9737402709756866,0.9901502006511577,2.1709261229350627,3.2213912834007505,4.586329363221759,4.544749813273634,4.953732738203037,4.5323399559855115,4.003888338621073,2.8746825537817595
12140.laz,10.5111,5.0493,2.0817,48260,1707,0.9909485361380781,0.9915700520353711,0.9967615546407717,0.9977319879603764,3.9627070225960646,4.625711831275947,3.204413981496936,3.4147944833392043,4.232182991404319,2.993967203876012
12141.laz,8.8074,4.2342,2.08,182778,36631,1.8221459124830235,1.280780540257305,1.8115884238249262,0.997000998539425,2.53480205074902,2.0846683446684326,4.345253319996871,4.624398473692392,3.68822995787971,2.866076479277266
12142.laz,9.2352,5.5115,1.6756,116200,13036,2.1317261505098064,1.827477039757884,2.3551081954356574,2.3613319051841275,2.2868364798255545,3.5258569512265803,5.1031131110953565,5.4044630541992635,4.644083164020024,3.2120303858035095
12143.laz,11.814,6.8252,1.7309,337882,11901,2.032606397283051,2.0066005532327784,3.4594442667734344,4.021188331880315,4.900338856420072,5.102636632754803,4.6324610351913815,5.579029309932839,5.302915334076643,3.438510021381188
12144.laz,10.7809,5.5637,1.9377,143787,11483,0.9720528849593179,0.9988196158350304,1.8840174062915536,0.9796965400178033,0.9982177781087028,2.4921613274918917,3.0788786237247967,4.100586810838391,4.536990267263009,3.2983133136068803
12145.laz,12.239,5.8097,2.1066,220471,8588,0.978255719987524,0.9979224402778475,1.9402927298730508,2.609955257817423,2.984664069990895,4.308776690153878,4.780916489300818,4.809341101925063,3.8558596900894297,0.6840384356390417
12148.laz,9.3104,5.341,1.7432,165396,114912,1.4631645554032209,2.017019216955414,2.141237170472333,1.8367206803180676,3.051877829980629,3.4645714011247124,4.864299451153974,3.904284786307623,4.867793743202699,3.940493121625118
12149.laz,11.8552,5.4249,2.1853,545070,23135,0.9981741670269476,1.862539319455496,1.9854649302128204,2.0378047303390283,2.95457236066125,4.107232548225774,4.4993720458032795,4.846138948727038,4.424392962299483,3.6635264080974976
12150.laz,7.9564,5.4179,1.4686,43988,12728,0.9141257460200831,0.9190143251541019,0.9208137938994153,0.9539921328619116,0.9279661368175309,0.997945788207597,2.505941235966823,3.4291755881635066,3.1322281128505205,2.517548622783897
12151.laz,11.6798,7.1889,1.6247,53914,3471,0.9977483130419176,2.4924482549588918,2.1823969542713177,3.2789437292683363,5.3623141614239405,5.6900647446165005,5.7167232113199855,5.182714816952838,4.550071330950734,3.1457701748403357
12152.laz,12.8601,6.665,1.9295,54520,5291,0.9900946726617095,1.3119292599557302,2.0295526650731515,2.6305029874834447,3.0095769710627422,4.356568899081155,5.500952863427115,5.400644679274468,4.5775042815896825,3.2565159649570337
12153.laz,9.0253,4.0457,2.2308,14063,327,0.9340680553754911,0.9997973711292648,0.9921116920021501,0.9993375041688846,0.998740307339071,2.1768101424685136,4.17450801310886,4.156498394491935,4.405619134223849,4.008409248819095
12154.laz,12.3374,5.3611,2.3013,21158,811,0.9719823313053992,0.9909676647968372,0.99218746303327,1.3178270135132304,3.663591748094019,3.963523563919342,4.414542289834724,4.8432545199764165,4.477799852835597,3.315027961614208
12155.laz,11.5137,5.1622,2.2304,91071,559,0.963623654361206,0.998200747204677,1.4807167019996978,4.028701171197752,3.7201724757653896,4.012635975663625,4.275118135543568,4.227516292669174,4.155462978681127,2.4917542906540526
12156.laz,8.8588,5.0745,1.7458,38258,1615,1.7964005362188324,1.444070380563624,0.9999362012619365,0.9988234882243072,3.9294734412589043,3.310780664367045,3.675026960387736,4.291434230216709,5.08221595273451,4.14092188201971
12158.laz,9.6903,6.6606,1.4549,10096,2161,3.8300806459919134,3.5441225932272,3.496709288394331,3.8917452924821716,4.372076919677321,4.7173050395142955,5.97178155788161,6.09775475690543,6.447012370813778,4.571643663953973
12159.laz,9.858,6.7684,1.4565,13332,1084,2.449311833026446,3.1803079672202488,4.105461796686768,5.066846416706497,5.301627066954234,5.614112963256833,6.498660351369745,5.541511217856377,5.3624773624926085,4.003135124774289
12160.laz,8.8234,5.7763,1.5275,7706,1366,2.9978944954345406,1.8808108168652542,3.5393983110060443,3.1636481868372384,3.3699387481022574,4.453108014561033,5.568013948176347,5.6084096476001015,5.501310765143732,3.968322364171901
12161.laz,8.5366,0.0,8536635.2543,3439,1,3.287922537137558,3.0930257723987427,3.5986144935288396,4.970499850678994,4.147579446554228,5.529272414175007,5.937756516335405,4.663125106623088,1.954447201713495,1.510727732805833
12163.laz,10.7687,7.0494,1.5276,17193,1395,3.387083879955907,3.9234419014654747,4.44029265053555,5.218199837875547,5.8984477069221946,6.051944970350324,6.395303595920816,5.408492288698142,4.622690548584863,3.145731894952774
12164.laz,10.4178,3.59,2.9019,11321,32,0.0,0.0,0.0,0.7153220528038851,1.4957229886623213,1.4037740660482534,1.082237720497707,3.918153550484272,4.108776971505993,3.7261724369980804
12165.laz,10.7737,5.1754,2.0817,15845,333,0.8078738537818512,2.118871919790794,2.2748221058517966,4.654737165755147,4.847150032746787,5.201069272769083,5.772902480622889,5.333385217427168,4.791878869223745,3.3273155463071125
12166.laz,13.6035,6.0173,2.2607,92399,594,0.9680040256527241,0.9993552740944852,1.57959975303963,4.685302537126219,4.91866117482949,5.095726324064833,5.458352901495392,5.109787929718206,4.795120026068294,3.7178905260846564
12167.laz,8.7231,6.7435,1.2936,2893,394,2.2052629901294045,2.0406310322840637,2.343628472555785,2.0001614173978854,2.879126041754931,2.981111367821455,2.6149445592845253,2.7689879384552256,2.9780352239703354,2.104074363743606
12168.laz,0.0,8.7802,0.0,0,1686,1.6854752972273344,2.2256108145207376,3.632150931458984,4.923028371372208,4.498196843542982,4.73027699447184,3.6510501283217733,3.907763425647798,4.545043385713351,3.6933300493390435
12169.laz,12.6059,5.9533,2.1175,85685,3344,0.9472252082634762,0.9990946728373369,1.6238183186694204,1.9192106216370497,3.493304882935988,5.037475580112284,5.256739588326092,5.577666306636335,5.149117575404217,3.9218504994640933
12170.laz,10.1248,5.5905,1.8111,17735,519,0.660517322889647,0.9623711654683846,1.4888214628970617,0.9985917733237262,0.9993996830312174,2.4626323294048205,3.1073798864243276,5.017963860891192,4.432078331866649,3.586367481992534
12171.laz,9.8775,6.0639,1.6289,20474,1505,1.9174896101799979,2.9363413033502157,2.1427698323421285,2.75497592035521,3.9612245250331477,4.31211668353568,4.555253661109232,4.59134049052031,5.26623929549744,4.056938468106383
12173.laz,9.1389,6.3295,1.4439,9074,778,3.463710553927218,1.8707962041167934,1.9141891536404485,1.743734629120728,2.2734190544190143,3.05354142384801,2.4478598656723514,4.624585251698172,4.575744175005969,4.017132413856323
12174.laz,10.4025,8.0611,1.2905,11033,3840,2.3263328161077608,1.7953520884281575,1.3274812253003447,2.0012346325904264,0.998215767216794,2.8425029231811036,3.965901918535444,4.943496016706658,4.573744980748608,3.875910758654084
12175.laz,10.3472,6.4635,1.6009,36810,2350,2.5439334426227496,1.8729487973169154,2.507609378293971,1.0268518245912712,3.49287732677497,3.622517390509865,3.6354675201095596,5.136402208348518,5.476236434888622,4.439847004749373
12176.laz,8.1751,4.812,1.6989,4433,568,0.9563323310347905,0.9996649248604922,0.9984242941042114,0.9804389752102333,0.9903920703251928,0.9917829679789273,0.9997840712182898,1.8419786802635705,2.9693904254166785,3.9094429522669105
12178.laz,11.4558,5.3003,2.1614,22710,264,0.9670326745101785,0.980084489449453,1.0151553215005518,2.420108795180946,3.567160723719162,3.6791635797444076,4.17291835443195,4.758113832243165,4.400904847063662,3.868494512097294
12179.laz,9.479,5.8046,1.633,6409,216,1.8141385834153319,1.8033618798240034,1.0623648823298653,1.0325859280246519,0.9938275703358693,1.7344001270084948,3.5659321983671326,4.687708616411073,4.1163957454804745,3.197370773774762
12180.laz,12.2417,5.4112,2.2623,73641,1433,0.9823535426449838,0.9965258481985964,1.465044989514191,2.4231200368361647,4.072335934993687,4.937866469969967,4.829000571689863,4.512646208766929,4.213349818625536,3.4281925118224
12181.laz,12.3222,6.1449,2.0053,79306,3127,2.6629974110676455,2.441069691005519,4.637686076475486,4.921440061270655,5.715733921246712,5.390335780641887,5.802265795448637,6.286546558629615,5.801896362222599,4.7577432137532085
