treeID,species,genus,dataset,data_type,tree_H,filename,fractal_dimension,split
9066,Quercus_ilex,Quercus,Owen_2021,TLS,4.618,/train_data/09066.laz,0.790351893996439,val
9067,Quercus_ilex,Quercus,Owen_2021,TLS,4.481,/train_data/09067.laz,0.7961195493671444,train
9068,Quercus_ilex,Quercus,Owen_2021,TLS,4.583,/train_data/09068.laz,0.7795535084947188,train
9069,Quercus_ilex,Quercus,Owen_2021,TLS,3.942,/train_data/09069.laz,0.8811573630381676,train
9071,Quercus_ilex,Quercus,Owen_2021,TLS,3.721,/train_data/09071.laz,0.6656170097350183,val
9072,Quercus_ilex,Quercus,Owen_2021,TLS,3.067,/train_data/09072.laz,0.688548747885892,train
9073,Quercus_ilex,Quercus,Owen_2021,TLS,4.962,/train_data/09073.laz,0.8297045734164491,train
9075,Quercus_ilex,Quercus,Owen_2021,TLS,3.708,/train_data/09075.laz,0.6481627890959593,train
9076,Quercus_ilex,Quercus,Owen_2021,TLS,4.188,/train_data/09076.laz,0.8134318996532647,train
9078,Quercus_ilex,Quercus,Owen_2021,TLS,3.976,/train_data/09078.laz,0.7476212743395249,train
9080,Quercus_ilex,Quercus,Owen_2021,TLS,4.464,/train_data/09080.laz,0.8064996491477187,train
9081,Quercus_ilex,Quercus,Owen_2021,TLS,3.695,/train_data/09081.laz,0.7044716081546198,val
9082,Quercus_ilex,Quercus,Owen_2021,TLS,3.008,/train_data/09082.laz,0.6772573556032648,train
9084,Quercus_ilex,Quercus,Owen_2021,TLS,2.342,/train_data/09084.laz,0.6763069347990471,train
9085,Quercus_ilex,Quercus,Owen_2021,TLS,3.833,/train_data/09085.laz,0.7538374965938767,train
9087,Quercus_ilex,Quercus,Owen_2021,TLS,3.115,/train_data/09087.laz,0.7220448956533473,train
9088,Quercus_ilex,Quercus,Owen_2021,TLS,2.599,/train_data/09088.laz,0.6190891481855836,train
9089,Quercus_ilex,Quercus,Owen_2021,TLS,1.824,/train_data/09089.laz,0.5010220953697394,train
9092,Quercus_ilex,Quercus,Owen_2021,TLS,1.426,/train_data/09092.laz,0.4736304708916471,train
9093,Quercus_ilex,Quercus,Owen_2021,TLS,5.992,/train_data/09093.laz,0.9126982898357778,train
9094,Quercus_ilex,Quercus,Owen_2021,TLS,2.886,/train_data/09094.laz,0.6153294166071995,val
9096,Quercus_ilex,Quercus,Owen_2021,TLS,1.28,/train_data/09096.laz,0.3642200634461365,train
9097,Quercus_ilex,Quercus,Owen_2021,TLS,2.373,/train_data/09097.laz,0.563372204698126,train
9098,Quercus_ilex,Quercus,Owen_2021,TLS,2.658,/train_data/09098.laz,0.7492743944121067,train
9099,Quercus_ilex,Quercus,Owen_2021,TLS,4.668,/train_data/09099.laz,0.8316237193796964,train
9100,Quercus_ilex,Quercus,Owen_2021,TLS,3.103,/train_data/09100.laz,0.6839890183437265,train
9101,Betula_pendula,Betula,Liang_2018,TLS,17.741,/train_data/09101.laz,1.1670970624824537,train
9102,Betula_pendula,Betula,Liang_2018,TLS,17.345,/train_data/09102.laz,1.2265603517897243,train
9103,Betula_pendula,Betula,Liang_2018,TLS,19.6,/train_data/09103.laz,1.2883273053118791,train
9104,Betula_pendula,Betula,Liang_2018,TLS,19.765,/train_data/09104.laz,1.22170074920409,train
9105,Betula_pendula,Betula,Liang_2018,TLS,16.883,/train_data/09105.laz,1.248332683265071,train
9106,Betula_pendula,Betula,Liang_2018,TLS,17.327,/train_data/09106.laz,1.166329093430062,val
9107,Betula_pendula,Betula,Liang_2018,TLS,15.436,/train_data/09107.laz,1.146773081127335,train
9108,Betula_pendula,Betula,Liang_2018,TLS,17.039,/train_data/09108.laz,1.200250576609302,train
9109,Betula_pendula,Betula,Liang_2018,TLS,17.337,/train_data/09109.laz,1.2227905791380382,train
9110,Betula_pendula,Betula,Liang_2018,TLS,17.274,/train_data/09110.laz,1.276323738514426,train
9111,Betula_pendula,Betula,Liang_2018,TLS,16.957,/train_data/09111.laz,1.193032172325602,val
9112,Betula_pendula,Betula,Liang_2018,TLS,16.475,/train_data/09112.laz,1.1160661487005403,train
9113,Betula_pendula,Betula,Liang_2018,TLS,15.367,/train_data/09113.laz,1.166480442129277,train
9114,Betula_pendula,Betula,Liang_2018,TLS,17.833,/train_data/09114.laz,1.2765466651325992,train
9115,Betula_pendula,Betula,Liang_2018,TLS,17.944,/train_data/09115.laz,1.2686390614526468,train
9116,Betula_pendula,Betula,Liang_2018,TLS,17.09,/train_data/09116.laz,1.3306203888822594,train
9117,Betula_pendula,Betula,Liang_2018,TLS,17.874,/train_data/09117.laz,1.2618208393037549,train
9118,Betula_pendula,Betula,Liang_2018,TLS,17.196,/train_data/09118.laz,1.3182369505465554,train
9119,Betula_pendula,Betula,Liang_2018,TLS,15.809,/train_data/09119.laz,1.2606302683295911,train
9120,Betula_pendula,Betula,Liang_2018,TLS,14.898,/train_data/09120.laz,1.207423070315489,train
9121,Betula_pendula,Betula,Liang_2018,TLS,17.978,/train_data/09121.laz,1.206677772466784,val
9122,Betula_pendula,Betula,Liang_2018,TLS,16.626,/train_data/09122.laz,1.1215376833855826,train
9123,Betula_pendula,Betula,Liang_2018,TLS,15.162,/train_data/09123.laz,1.1344854583177135,train
9124,Betula_pendula,Betula,Liang_2018,TLS,18.252,/train_data/09124.laz,1.2955147862223348,val
9125,Betula_pendula,Betula,Liang_2018,TLS,19.269,/train_data/09125.laz,1.350855010615026,train
9126,Betula_pendula,Betula,Liang_2018,TLS,18.687,/train_data/09126.laz,1.3740851725958472,train
9127,Betula_pendula,Betula,Liang_2018,TLS,16.096,/train_data/09127.laz,1.3356166060000187,train
9128,Betula_pendula,Betula,Liang_2018,TLS,16.365,/train_data/09128.laz,1.2407258667303949,val
9129,Betula_pendula,Betula,Liang_2018,TLS,17.647,/train_data/09129.laz,1.369755188061129,train
9130,Betula_pendula,Betula,Liang_2018,TLS,18.082,/train_data/09130.laz,1.3190246988908996,train
9131,Betula_pendula,Betula,Liang_2018,TLS,16.462,/train_data/09131.laz,1.311085732206237,train
9132,Betula_pendula,Betula,Liang_2018,TLS,16.701,/train_data/09132.laz,1.284394775582922,train
9133,Betula_pendula,Betula,Liang_2018,TLS,16.317,/train_data/09133.laz,1.2621290462513408,train
9134,Betula_pendula,Betula,Liang_2018,TLS,6.417,/train_data/09134.laz,1.009263273611127,val
9135,Betula_pendula,Betula,Liang_2018,TLS,16.719,/train_data/09135.laz,1.3611425805957689,val
9136,Betula_pendula,Betula,Liang_2018,TLS,17.469,/train_data/09136.laz,1.17001775496696,val
9137,Betula_pendula,Betula,Liang_2018,TLS,15.183,/train_data/09137.laz,1.1697748240697594,train
9138,Betula_pendula,Betula,Liang_2018,TLS,16.032,/train_data/09138.laz,1.1850848883864056,train
9139,Betula_pendula,Betula,Liang_2018,TLS,15.606,/train_data/09139.laz,1.2334793320048048,train
9140,Betula_pendula,Betula,Liang_2018,TLS,16.847,/train_data/09140.laz,1.243665656947187,train
9141,Betula_pendula,Betula,Liang_2018,TLS,13.997,/train_data/09141.laz,1.1768420771570325,train
9142,Betula_pendula,Betula,Liang_2018,TLS,16.697,/train_data/09142.laz,1.214929751366623,train
9144,Betula_pendula,Betula,Liang_2018,TLS,15.178,/train_data/09144.laz,1.0761693325436126,train
9145,Betula_pendula,Betula,Liang_2018,TLS,15.185,/train_data/09145.laz,1.0597267597470812,train
9146,Betula_pendula,Betula,Liang_2018,TLS,16.498,/train_data/09146.laz,1.1401198428194337,val
9147,Betula_pendula,Betula,Liang_2018,TLS,17.105,/train_data/09147.laz,1.1203778953364378,train
9148,Betula_pendula,Betula,Liang_2018,TLS,17.936,/train_data/09148.laz,1.1655315638218746,train
9149,Betula_pendula,Betula,Liang_2018,TLS,16.611,/train_data/09149.laz,1.2726071022664838,train
9150,Betula_pendula,Betula,Liang_2018,TLS,18.43,/train_data/09150.laz,1.281183223996167,train
9151,Betula_pendula,Betula,Liang_2018,TLS,16.095,/train_data/09151.laz,1.1951822989731495,val
9152,Betula_pendula,Betula,Liang_2018,TLS,17.154,/train_data/09152.laz,1.330312698174761,train
9153,Betula_pendula,Betula,Liang_2018,TLS,17.893,/train_data/09153.laz,1.1512801359851597,train
9154,Betula_pendula,Betula,Liang_2018,TLS,16.216,/train_data/09154.laz,1.24446161760526,train
9155,Betula_pendula,Betula,Liang_2018,TLS,17.649,/train_data/09155.laz,1.281339079646268,train
9156,Betula_pendula,Betula,Liang_2018,TLS,15.302,/train_data/09156.laz,1.1644817917486934,train
9157,Betula_pendula,Betula,Liang_2018,TLS,15.766,/train_data/09157.laz,1.26482903166706,train
9158,Betula_pendula,Betula,Liang_2018,TLS,16.726,/train_data/09158.laz,1.2692171186155274,train
9159,Betula_pendula,Betula,Liang_2018,TLS,16.13,/train_data/09159.laz,1.2238703158116035,train
9160,Betula_pendula,Betula,Liang_2018,TLS,16.392,/train_data/09160.laz,1.2685941167082202,train
9161,Betula_pendula,Betula,Liang_2018,TLS,16.903,/train_data/09161.laz,1.28035093795671,train
9162,Betula_pendula,Betula,Liang_2018,TLS,15.791,/train_data/09162.laz,1.209497449002808,val
9163,Betula_pendula,Betula,Liang_2018,TLS,16.998,/train_data/09163.laz,1.1899514246600669,val
9164,Betula_pendula,Betula,Liang_2018,TLS,17.233,/train_data/09164.laz,1.108146618303235,train
9165,Betula_pendula,Betula,Liang_2018,TLS,15.21,/train_data/09165.laz,1.0437170506643958,train
9167,Betula_pendula,Betula,Liang_2018,TLS,16.328,/train_data/09167.laz,1.186782595802042,train
9168,Betula_pendula,Betula,Liang_2018,TLS,17.368,/train_data/09168.laz,1.1921101513962222,train
9169,Betula_pendula,Betula,Liang_2018,TLS,15.661,/train_data/09169.laz,0.9516705007607223,train
9170,Betula_pendula,Betula,Liang_2018,TLS,14.918,/train_data/09170.laz,1.1678120311293834,train
9171,Betula_pendula,Betula,Liang_2018,TLS,15.873,/train_data/09171.laz,1.1535620401209918,val
9172,Betula_pendula,Betula,Liang_2018,TLS,13.893,/train_data/09172.laz,1.1822578958356107,val
9173,Betula_pendula,Betula,Liang_2018,TLS,17.848,/train_data/09173.laz,1.2585450136879353,train
9174,Betula_pendula,Betula,Liang_2018,TLS,15.308,/train_data/09174.laz,1.1353224114203748,train
9175,Betula_pendula,Betula,Liang_2018,TLS,15.905,/train_data/09175.laz,1.0759578368339422,train
9176,Betula_pendula,Betula,Liang_2018,TLS,18.091,/train_data/09176.laz,1.2481459681928424,train
9177,Betula_pendula,Betula,Liang_2018,TLS,16.846,/train_data/09177.laz,1.2315913374871494,val
9178,Betula_pendula,Betula,Liang_2018,TLS,16.466,/train_data/09178.laz,1.2318588987629568,train
9179,Betula_pendula,Betula,Liang_2018,TLS,14.956,/train_data/09179.laz,1.153288322290179,train
9180,Betula_pendula,Betula,Liang_2018,TLS,17.145,/train_data/09180.laz,1.27774733490447,train
9181,Betula_pendula,Betula,Liang_2018,TLS,16.154,/train_data/09181.laz,1.23513218844726,train
9183,Betula_pendula,Betula,Liang_2018,TLS,16.751,/train_data/09183.laz,1.2451980528033175,train
9184,Betula_pendula,Betula,Liang_2018,TLS,17.245,/train_data/09184.laz,1.232599408934281,train
9185,Betula_pendula,Betula,Liang_2018,TLS,16.151,/train_data/09185.laz,1.258374921168104,train
9186,Betula_pendula,Betula,Liang_2018,TLS,17.444,/train_data/09186.laz,1.4175033207566163,train
9187,Betula_pendula,Betula,Liang_2018,TLS,15.095,/train_data/09187.laz,1.2793183427017978,train
9188,Betula_pendula,Betula,Liang_2018,TLS,17.043,/train_data/09188.laz,1.2970663629215664,train
9190,Betula_pendula,Betula,Liang_2018,TLS,17.187,/train_data/09190.laz,1.2384386285853275,train
9191,Betula_pendula,Betula,Liang_2018,TLS,16.794,/train_data/09191.laz,1.2854335357811029,val
9192,Betula_pendula,Betula,Liang_2018,TLS,16.799,/train_data/09192.laz,1.321802017775591,train
9193,Betula_pendula,Betula,Liang_2018,TLS,15.835,/train_data/09193.laz,1.2350938253449717,train
9194,Betula_pendula,Betula,Liang_2018,TLS,15.84,/train_data/09194.laz,1.2201554188989472,train
9195,Betula_pendula,Betula,Liang_2018,TLS,16.967,/train_data/09195.laz,1.2451416029375406,val
9196,Betula_pendula,Betula,Liang_2018,TLS,16.339,/train_data/09196.laz,1.1591750313858602,train
9197,Betula_pendula,Betula,Liang_2018,TLS,17.566,/train_data/09197.laz,1.22866867489716,val
9198,Betula_pendula,Betula,Liang_2018,TLS,11.371,/train_data/09198.laz,1.121787906327113,train
9199,Picea_abies,Picea,Liang_2018,TLS,29.738,/train_data/09199.laz,1.514252172076498,val
9200,Picea_abies,Picea,Liang_2018,TLS,15.671,/train_data/09200.laz,1.2239734609485802,train
9201,Picea_abies,Picea,Liang_2018,TLS,8.634,/train_data/09201.laz,0.9276048290083542,train
9202,Picea_abies,Picea,Liang_2018,TLS,15.709,/train_data/09202.laz,1.306775105783729,train
9203,Picea_abies,Picea,Liang_2018,TLS,20.694,/train_data/09203.laz,1.3089421309338245,val
9204,Picea_abies,Picea,Liang_2018,TLS,25.382,/train_data/09204.laz,1.4451843194472085,train
9206,Picea_abies,Picea,Liang_2018,TLS,23.983,/train_data/09206.laz,1.3770573231451275,val
9207,Picea_abies,Picea,Liang_2018,TLS,19.033,/train_data/09207.laz,1.2695812665670685,train
9208,Picea_abies,Picea,Liang_2018,TLS,24.462,/train_data/09208.laz,1.446979714939804,train
9209,Picea_abies,Picea,Liang_2018,TLS,26.417,/train_data/09209.laz,1.1276960073327291,train
9210,Picea_abies,Picea,Liang_2018,TLS,7.882,/train_data/09210.laz,1.118407074843463,train
9211,Picea_abies,Picea,Liang_2018,TLS,19.454,/train_data/09211.laz,1.430655633025206,train
9212,Picea_abies,Picea,Liang_2018,TLS,26.303,/train_data/09212.laz,1.4652823540402078,train
9213,Picea_abies,Picea,Liang_2018,TLS,26.71,/train_data/09213.laz,1.3239399474813636,train
9214,Picea_abies,Picea,Liang_2018,TLS,9.035,/train_data/09214.laz,1.233091337463306,train
9215,Picea_abies,Picea,Liang_2018,TLS,16.529,/train_data/09215.laz,1.410102463455206,train
9216,Picea_abies,Picea,Liang_2018,TLS,20.371,/train_data/09216.laz,1.3503387241338116,val
9217,Picea_abies,Picea,Liang_2018,TLS,18.202,/train_data/09217.laz,1.3769453819939583,train
9218,Picea_abies,Picea,Liang_2018,TLS,23.827,/train_data/09218.laz,1.1225606289022625,train
9219,Picea_abies,Picea,Liang_2018,TLS,11.832,/train_data/09219.laz,1.2178827960637657,val
9220,Picea_abies,Picea,Liang_2018,TLS,18.942,/train_data/09220.laz,1.3635545361092511,train
9221,Picea_abies,Picea,Liang_2018,TLS,4.237,/train_data/09221.laz,0.9360721000204452,train
9222,Picea_abies,Picea,Liang_2018,TLS,28.185,/train_data/09222.laz,1.4866993649036266,val
9223,Picea_abies,Picea,Liang_2018,TLS,11.86,/train_data/09223.laz,1.3710794867988865,val
9224,Picea_abies,Picea,Liang_2018,TLS,26.528,/train_data/09224.laz,1.3501465098284646,train
9225,Picea_abies,Picea,Liang_2018,TLS,25.616,/train_data/09225.laz,1.472903284495881,train
9226,Picea_abies,Picea,Liang_2018,TLS,23.155,/train_data/09226.laz,1.4944701837061969,train
9227,Picea_abies,Picea,Liang_2018,TLS,20.623,/train_data/09227.laz,1.4768503925479337,train
9228,Picea_abies,Picea,Liang_2018,TLS,9.946,/train_data/09228.laz,0.940648376506796,train
9229,Picea_abies,Picea,Liang_2018,TLS,17.449,/train_data/09229.laz,1.0643766227381637,train
9230,Picea_abies,Picea,Liang_2018,TLS,27.398,/train_data/09230.laz,1.4633180764061502,val
9231,Picea_abies,Picea,Liang_2018,TLS,7.288,/train_data/09231.laz,1.1483750173636875,train
9232,Picea_abies,Picea,Liang_2018,TLS,20.837,/train_data/09232.laz,1.3411817102718924,train
9233,Picea_abies,Picea,Liang_2018,TLS,15.882,/train_data/09233.laz,1.0759324274018889,train
9235,Picea_abies,Picea,Liang_2018,TLS,19.218,/train_data/09235.laz,1.4442139439781232,train
9236,Picea_abies,Picea,Liang_2018,TLS,27.318,/train_data/09236.laz,1.538563327965767,train
9237,Picea_abies,Picea,Liang_2018,TLS,7.498,/train_data/09237.laz,0.9068278503771529,train
9238,Picea_abies,Picea,Liang_2018,TLS,16.896,/train_data/09238.laz,1.149944688206742,val
9239,Picea_abies,Picea,Liang_2018,TLS,25.319,/train_data/09239.laz,1.4049614797327172,train
9240,Picea_abies,Picea,Liang_2018,TLS,29.291,/train_data/09240.laz,1.5920365249039157,train
9241,Picea_abies,Picea,Liang_2018,TLS,8.615,/train_data/09241.laz,1.2275249666206032,train
9242,Picea_abies,Picea,Liang_2018,TLS,27.983,/train_data/09242.laz,1.5712764428416364,train
9243,Picea_abies,Picea,Liang_2018,TLS,20.042,/train_data/09243.laz,1.295762971534968,train
9244,Picea_abies,Picea,Liang_2018,TLS,28.047,/train_data/09244.laz,1.5814512722653775,train
9245,Picea_abies,Picea,Liang_2018,TLS,20.748,/train_data/09245.laz,1.5426425348017194,train
9246,Picea_abies,Picea,Liang_2018,TLS,26.545,/train_data/09246.laz,1.3773753719553854,train
9247,Picea_abies,Picea,Liang_2018,TLS,22.951,/train_data/09247.laz,1.5595378449689048,train
9248,Picea_abies,Picea,Liang_2018,TLS,29.816,/train_data/09248.laz,1.362361661824484,val
9250,Picea_abies,Picea,Liang_2018,TLS,5.831,/train_data/09250.laz,1.0019146192832256,train
9251,Picea_abies,Picea,Liang_2018,TLS,19.436,/train_data/09251.laz,1.2934353102657574,train
9252,Picea_abies,Picea,Liang_2018,TLS,7.536,/train_data/09252.laz,1.1599856431081863,train
9253,Picea_abies,Picea,Liang_2018,TLS,26.01,/train_data/09253.laz,1.3644985178547429,train
9256,Picea_abies,Picea,Liang_2018,TLS,18.74,/train_data/09256.laz,1.3241929499172578,train
9257,Picea_abies,Picea,Liang_2018,TLS,22.085,/train_data/09257.laz,1.3930123349312926,val
9258,Picea_abies,Picea,Liang_2018,TLS,14.775,/train_data/09258.laz,1.3314027778077755,train
9259,Picea_abies,Picea,Liang_2018,TLS,15.172,/train_data/09259.laz,1.273766869621578,train
9260,Picea_abies,Picea,Liang_2018,TLS,21.984,/train_data/09260.laz,1.4115521074743091,train
9261,Picea_abies,Picea,Liang_2018,TLS,25.201,/train_data/09261.laz,1.3140902150491285,train
9262,Picea_abies,Picea,Liang_2018,TLS,15.915,/train_data/09262.laz,1.3764745851610098,train
9263,Picea_abies,Picea,Liang_2018,TLS,28.097,/train_data/09263.laz,1.3567936367041602,train
9264,Picea_abies,Picea,Liang_2018,TLS,17.074,/train_data/09264.laz,1.232145124741058,train
9265,Picea_abies,Picea,Liang_2018,TLS,25.907,/train_data/09265.laz,1.417819085935703,train
9267,Picea_abies,Picea,Liang_2018,TLS,24.687,/train_data/09267.laz,1.4752389319753818,train
9268,Picea_abies,Picea,Liang_2018,TLS,17.482,/train_data/09268.laz,1.2670558843716275,train
9269,Picea_abies,Picea,Liang_2018,TLS,22.969,/train_data/09269.laz,1.3824663337342538,train
9270,Picea_abies,Picea,Liang_2018,TLS,25.49,/train_data/09270.laz,1.5266928232448953,train
9271,Picea_abies,Picea,Liang_2018,TLS,25.776,/train_data/09271.laz,1.3698643217765507,train
9272,Picea_abies,Picea,Liang_2018,TLS,22.767,/train_data/09272.laz,1.577963136142898,train
9273,Picea_abies,Picea,Liang_2018,TLS,27.232,/train_data/09273.laz,1.3548856238423257,train
9274,Picea_abies,Picea,Liang_2018,TLS,20.997,/train_data/09274.laz,1.5356480618204,train
9275,Picea_abies,Picea,Liang_2018,TLS,22.925,/train_data/09275.laz,1.4745471224541156,train
9276,Picea_abies,Picea,Liang_2018,TLS,17.34,/train_data/09276.laz,1.4163235224536528,train
9277,Picea_abies,Picea,Liang_2018,TLS,10.224,/train_data/09277.laz,1.0234848672335488,val
9278,Picea_abies,Picea,Liang_2018,TLS,12.927,/train_data/09278.laz,1.195406599232026,train
9279,Picea_abies,Picea,Liang_2018,TLS,20.436,/train_data/09279.laz,1.3812713284420295,train
9280,Picea_abies,Picea,Liang_2018,TLS,21.961,/train_data/09280.laz,1.3798696100950012,train
9282,Picea_abies,Picea,Liang_2018,TLS,19.998,/train_data/09282.laz,1.2891638039921516,train
9283,Picea_abies,Picea,Liang_2018,TLS,23.11,/train_data/09283.laz,1.473494960821824,val
9284,Picea_abies,Picea,Liang_2018,TLS,25.653,/train_data/09284.laz,1.4934544545834123,val
9285,Picea_abies,Picea,Liang_2018,TLS,24.219,/train_data/09285.laz,1.440054262724615,train
9286,Picea_abies,Picea,Liang_2018,TLS,23.42,/train_data/09286.laz,1.5824219696437274,train
9287,Picea_abies,Picea,Liang_2018,TLS,17.31,/train_data/09287.laz,1.3394772659473972,val
9288,Picea_abies,Picea,Liang_2018,TLS,23.671,/train_data/09288.laz,1.196525004698232,train
9289,Picea_abies,Picea,Liang_2018,TLS,27.342,/train_data/09289.laz,1.427661112354221,train
9290,Picea_abies,Picea,Liang_2018,TLS,29.13,/train_data/09290.laz,1.5823834782653583,train
9291,Picea_abies,Picea,Liang_2018,TLS,29.25,/train_data/09291.laz,1.4447856088648054,train
9292,Picea_abies,Picea,Liang_2018,TLS,22.062,/train_data/09292.laz,1.4673818264327865,train
9293,Picea_abies,Picea,Liang_2018,TLS,27.161,/train_data/09293.laz,1.198747732188501,train
9294,Picea_abies,Picea,Liang_2018,TLS,16.599,/train_data/09294.laz,1.421287493798203,train
9295,Picea_abies,Picea,Liang_2018,TLS,22.282,/train_data/09295.laz,1.4115865808440071,train
9296,Picea_abies,Picea,Liang_2018,TLS,16.549,/train_data/09296.laz,1.4943821316116497,train
9297,Picea_abies,Picea,Liang_2018,TLS,21.904,/train_data/09297.laz,1.553234974594979,train
9298,Picea_abies,Picea,Liang_2018,TLS,26.808,/train_data/09298.laz,1.5830808219267305,val
9299,Picea_abies,Picea,Liang_2018,TLS,25.941,/train_data/09299.laz,1.548249666452557,train
9300,Picea_abies,Picea,Liang_2018,TLS,23.999,/train_data/09300.laz,1.4754584769949763,train
9301,Picea_abies,Picea,Liang_2018,TLS,18.334,/train_data/09301.laz,1.369488599444127,train
9302,Picea_abies,Picea,Liang_2018,TLS,26.927,/train_data/09302.laz,1.432559603782484,train
9303,Picea_abies,Picea,Liang_2018,TLS,5.515,/train_data/09303.laz,1.0113151579523831,train
9304,Picea_abies,Picea,Liang_2018,TLS,20.966,/train_data/09304.laz,1.4634348506603565,train
9305,Picea_abies,Picea,Liang_2018,TLS,26.92,/train_data/09305.laz,1.4787973350083623,train
9306,Picea_abies,Picea,Liang_2018,TLS,25.516,/train_data/09306.laz,1.2979644966892103,train
9307,Picea_abies,Picea,Liang_2018,TLS,24.593,/train_data/09307.laz,1.432114193952491,train
9308,Picea_abies,Picea,Liang_2018,TLS,23.45,/train_data/09308.laz,1.516105952259054,train
9309,Picea_abies,Picea,Liang_2018,TLS,13.313,/train_data/09309.laz,1.36368527870056,train
9310,Picea_abies,Picea,Liang_2018,TLS,17.54,/train_data/09310.laz,1.3693846611152891,train
9311,Picea_abies,Picea,Liang_2018,TLS,25.347,/train_data/09311.laz,1.4036952902554705,train
9312,Picea_abies,Picea,Liang_2018,TLS,21.714,/train_data/09312.laz,1.0550298134560618,train
9313,Picea_abies,Picea,Liang_2018,TLS,21.954,/train_data/09313.laz,1.083453549871785,val
9315,Picea_abies,Picea,Liang_2018,TLS,24.362,/train_data/09315.laz,1.455358391395862,train
9316,Picea_abies,Picea,Liang_2018,TLS,26.672,/train_data/09316.laz,1.1051861711064903,train
9317,Picea_abies,Picea,Liang_2018,TLS,25.311,/train_data/09317.laz,1.348004861682807,train
9318,Picea_abies,Picea,Liang_2018,TLS,5.685,/train_data/09318.laz,1.0354853383770375,train
9319,Picea_abies,Picea,Liang_2018,TLS,17.009,/train_data/09319.laz,1.1557628627621075,train
9320,Picea_abies,Picea,Liang_2018,TLS,10.495,/train_data/09320.laz,1.0313705932145905,train
9321,Picea_abies,Picea,Liang_2018,TLS,19.17,/train_data/09321.laz,1.3025009762706767,train
9322,Picea_abies,Picea,Liang_2018,TLS,27.466,/train_data/09322.laz,1.5215935172617787,train
9323,Picea_abies,Picea,Liang_2018,TLS,9.775,/train_data/09323.laz,1.1995971431845036,train
9324,Picea_abies,Picea,Liang_2018,TLS,7.107,/train_data/09324.laz,1.1206131354454412,train
9325,Picea_abies,Picea,Liang_2018,TLS,25.508,/train_data/09325.laz,1.5620217596608363,train
9327,Picea_abies,Picea,Liang_2018,TLS,18.229,/train_data/09327.laz,1.4764784923931384,train
9328,Picea_abies,Picea,Liang_2018,TLS,26.622,/train_data/09328.laz,1.4115254157429753,train
9329,Picea_abies,Picea,Liang_2018,TLS,25.531,/train_data/09329.laz,1.5191312967994572,train
9330,Picea_abies,Picea,Liang_2018,TLS,27.823,/train_data/09330.laz,1.5649176735706016,train
9331,Picea_abies,Picea,Liang_2018,TLS,28.392,/train_data/09331.laz,1.5861583679207876,train
9332,Picea_abies,Picea,Liang_2018,TLS,8.958,/train_data/09332.laz,1.2266973839033486,train
9333,Picea_abies,Picea,Liang_2018,TLS,29.749,/train_data/09333.laz,1.63638903503416,train
9334,Picea_abies,Picea,Liang_2018,TLS,5.896,/train_data/09334.laz,1.011282266811852,train
9335,Picea_abies,Picea,Liang_2018,TLS,23.792,/train_data/09335.laz,1.4990342370064322,train
9336,Picea_abies,Picea,Liang_2018,TLS,7.721,/train_data/09336.laz,1.0561745392373187,train
9337,Picea_abies,Picea,Liang_2018,TLS,25.723,/train_data/09337.laz,1.5786413240462285,train
9338,Picea_abies,Picea,Liang_2018,TLS,28.643,/train_data/09338.laz,1.2835409571982557,train
9339,Picea_abies,Picea,Liang_2018,TLS,23.676,/train_data/09339.laz,1.5432830885273343,train
9340,Picea_abies,Picea,Liang_2018,TLS,22.011,/train_data/09340.laz,1.451254072564032,val
9341,Picea_abies,Picea,Liang_2018,TLS,24.627,/train_data/09341.laz,1.4758721212100117,train
9342,Picea_abies,Picea,Liang_2018,TLS,15.293,/train_data/09342.laz,1.40611618542589,train
9343,Picea_abies,Picea,Liang_2018,TLS,10.039,/train_data/09343.laz,1.2012368207971662,train
9344,Picea_abies,Picea,Liang_2018,TLS,28.468,/train_data/09344.laz,1.575239422090594,train
9345,Picea_abies,Picea,Liang_2018,TLS,17.323,/train_data/09345.laz,1.42199028871717,train
9347,Picea_abies,Picea,Liang_2018,TLS,26.631,/train_data/09347.laz,1.3157099714357836,train
9348,Picea_abies,Picea,Liang_2018,TLS,28.693,/train_data/09348.laz,1.562803393651733,val
9349,Picea_abies,Picea,Liang_2018,TLS,30.981,/train_data/09349.laz,1.6796185013681135,train
9350,Picea_abies,Picea,Liang_2018,TLS,15.474,/train_data/09350.laz,1.328272865566504,train
9351,Picea_abies,Picea,Liang_2018,TLS,7.759,/train_data/09351.laz,1.186790179111721,train
9352,Picea_abies,Picea,Liang_2018,TLS,27.822,/train_data/09352.laz,1.553049061964081,train
9353,Picea_abies,Picea,Liang_2018,TLS,12.332,/train_data/09353.laz,0.9276688880564254,val
9354,Picea_abies,Picea,Liang_2018,TLS,26.545,/train_data/09354.laz,1.305624277398385,train
9356,Picea_abies,Picea,Liang_2018,TLS,24.593,/train_data/09356.laz,1.5310574080720585,train
9357,Picea_abies,Picea,Liang_2018,TLS,12.832,/train_data/09357.laz,1.2265688771284786,train
9358,Picea_abies,Picea,Liang_2018,TLS,26.566,/train_data/09358.laz,1.4292270100968882,train
9359,Picea_abies,Picea,Liang_2018,TLS,7.423,/train_data/09359.laz,1.109522437518881,train
9361,Picea_abies,Picea,Liang_2018,TLS,23.914,/train_data/09361.laz,1.3177877496071984,train
9362,Picea_abies,Picea,Liang_2018,TLS,10.949,/train_data/09362.laz,1.1032017557335625,train
